1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
42	-0.603473	12.189396	14.024632	0.003095	0.6
43	-0.628523	13.189390	13.614430	0.006898	0.6
44	-0.646185	14.189374	13.227546	0.004753	0.7
45	-0.638851	14.133675	13.248516	0.004920	0.6
46	-0.638472	15.133585	12.881896	0.006821	0.6
47	-0.661669	16.133585	12.534989	0.004173	0.5
48	-0.602858	17.133585	12.206276	0.004937	0.5
49	-0.630865	17.080284	12.223361	0.004809	0.6
50	-0.642774	17.024585	12.241266	0.005796	0.6
51	-0.612579	16.979647	12.255750	0.003356	0.5
52	-0.645715	16.923957	12.273747	0.002752	0.6
53	-0.648726	16.868266	12.291798	0.005469	0.5
54	-0.636086	17.868197	11.975577	0.004430	0.5
55	-0.639851	17.812499	11.992762	0.005887	0.5
56	-0.620258	18.812428	11.691552	0.004316	0.5
57	-0.650116	18.756729	11.707932	0.004097	0.5
58	-0.655530	19.756712	11.420673	0.005015	0.6
59	-0.659962	19.701014	11.436302	0.007385	0.5
60	-0.606179	19.645614	11.451889	0.004355	0.5
61	-0.645594	19.589915	11.467604	0.005482	0.5
62	-0.620149	20.589915	11.191874	0.004488	0.5
63	-0.660141	21.589915	10.929091	0.005166	0.5
64	-0.665857	21.534216	10.943403	0.004475	0.6
65	-0.640482	21.546176	10.940327	0.002625	0.6
66	-0.637387	22.546085	10.689114	0.003412	0.6
67	-0.621953	22.506760	10.698776	0.003228	0.6
68	-0.645302	22.488050	10.703379	0.002465	0.6
69	-0.672779	22.442778	10.714533	0.002179	0.6
70	-0.631475	22.396103	10.726057	0.003352	0.6
71	-0.638043	23.263856	10.515782	0.003160	0.5
72	-0.642518	24.263717	10.283492	0.005040	0.5
73	-0.663853	24.902183	10.140456	0.007874	0.5
74	-0.651671	24.846513	10.152769	0.005854	0.5
75	-0.631877	24.797127	10.163718	0.003721	0.5
76	-0.629830	24.741428	10.176094	0.003501	0.6
77	-0.647442	24.989128	10.121285	0.004335	0.5
78	-0.650606	25.974335	9.909008	0.008081	0.5
79	-0.619356	26.974335	9.702460	0.003482	0.6
80	-0.672716	27.974335	9.504347	0.007731	0.5
81	-0.645208	28.974334	9.314163	0.003694	0.5
82	-0.647061	29.974334	9.131440	0.008552	0.5
83	-0.633554	29.918636	9.141429	0.005197	0.6
84	-0.615503	29.867465	9.150624	0.004038	0.5
85	-0.619880	30.867454	8.974203	0.002744	0.6
86	-0.609721	30.815132	8.983265	0.004215	0.6
87	-0.612580	31.708544	8.830999	0.004121	0.6
88	-0.598764	32.348163	8.725119	0.005224	0.6
89	-0.635807	32.292490	8.734234	0.004442	0.6
90	-0.637398	32.236793	8.743372	0.004658	0.6
91	-0.643406	32.181095	8.752529	0.011061	0.6
92	-0.619946	32.135085	8.760108	0.002708	0.5
93	-0.632935	32.079387	8.769300	0.001753	0.5
94	-0.615362	32.024419	8.778391	0.002317	0.5
95	-0.621208	31.976794	8.786282	0.004840	0.6
96	-0.649033	32.023882	8.778480	0.003422	0.5
97	-0.665381	31.968184	8.787711	0.002062	0.5
98	-0.598837	32.965906	8.625243	0.003465	0.6
99	-0.661805	32.911510	8.633946	0.002231	0.6
100	-0.653338	33.169145	8.592882	0.005152	0.5
101	-0.658522	34.168751	8.437187	0.002180	0.5
102	-0.649844	34.113073	8.445711	0.004949	0.5
103	-0.605431	34.058979	8.454008	0.007357	0.5
104	-0.608891	35.058979	8.303203	0.005078	0.5
105	-0.657656	36.058979	8.157683	0.004999	0.5
106	-0.635229	36.011777	8.164437	0.004037	0.6
107	-0.665551	36.601565	8.080841	0.003405	0.6
108	-0.613030	36.545886	8.088659	0.001689	0.6
109	-0.640987	37.474449	7.960213	0.006884	0.6
110	-0.632080	38.189022	7.864112	0.003489	0.6
111	-0.662735	39.189022	7.733455	0.005213	0.6
112	-0.641792	40.185106	7.607555	0.006501	0.6
113	-0.607815	40.136088	7.613655	0.004185	0.5
114	-0.629870	40.080390	7.620598	0.003102	0.6
115	-0.621093	41.064179	7.499802	0.002258	0.6
116	-0.658294	41.008589	7.506526	0.006029	0.6
117	-0.633664	40.952961	7.513266	0.004734	0.5
118	-0.639719	41.952961	7.393919	0.004420	0.5
119	-0.652707	42.952578	7.278347	0.001010	0.5
120	-0.622274	43.138272	7.257275	0.004566	0.5
121	-0.628575	43.103226	7.261243	0.004247	0.5
122	-0.625371	44.103215	7.149709	0.001936	0.5
123	-0.643101	45.103015	7.041571	0.006326	0.6
124	-0.642733	46.098773	6.937073	0.003752	0.5
125	-0.640806	47.098773	6.835205	0.002337	0.5
126	-0.641811	47.043077	6.840800	0.003611	0.6
127	-0.661545	47.315002	6.813570	0.004454	0.5
128	-0.658893	48.053574	6.740695	0.002724	0.5
129	-0.656348	48.039985	6.742022	0.002615	0.5
130	-0.636265	48.028029	6.743189	0.003170	0.5
131	-0.624743	47.976031	6.748273	0.008003	1.0
132	-0.633162	48.976031	6.651836	0.005022	0.6
133	-0.628559	49.973872	6.558316	0.002464	0.6
134	-0.627147	49.936168	6.561802	0.004550	0.6
135	-0.611267	49.880472	6.566958	0.002072	0.5
136	-0.630172	49.826436	6.571968	0.004022	0.6
137	-0.628055	50.767349	6.485806	0.002377	0.6
138	-0.615471	50.711670	6.490841	0.005338	0.6
139	-0.631875	50.655989	6.495885	0.003892	0.5
140	-0.668660	51.655989	6.406479	0.003563	0.6
141	-0.662028	52.655830	6.319514	0.003430	0.5
142	-0.640121	53.655786	6.234869	0.003875	0.5
143	-0.643355	54.552346	6.160882	0.005369	0.5
144	-0.644157	55.552207	6.080413	0.004513	0.5
145	-0.638600	55.502513	6.084363	0.003577	0.5
146	-0.648565	56.502499	6.005859	0.006092	0.5
147	-0.652909	57.502387	5.929362	0.004626	0.5
148	-0.645277	57.446688	5.933572	0.001108	0.5
149	-0.614992	57.391284	5.937766	0.002930	0.6
150	-0.651201	58.059717	5.887563	0.005824	0.5
151	-0.608180	59.028166	5.816316	0.006093	0.6
152	-0.623084	60.028166	5.744534	0.002409	0.6
153	-0.623772	61.028162	5.674503	0.002131	0.6
154	-0.657596	60.973420	5.678293	0.004316	0.6
155	-0.638177	61.598103	5.635348	0.003420	0.8
156	-0.619952	62.560709	5.570430	0.004030	0.6
157	-0.597074	63.074217	5.536407	0.005581	0.6
158	-0.639333	63.018519	5.540077	0.006430	0.5
159	-0.629763	62.962820	5.543752	0.005349	0.5
160	-0.615669	63.962819	5.478503	0.004202	0.6
161	-0.647995	64.962687	5.414780	0.003893	0.6
162	-0.640164	64.906988	5.418291	0.003047	0.6
163	-0.628600	64.851326	5.421804	0.003667	0.6
164	-0.661776	64.795642	5.425323	0.007781	0.5
165	-0.623507	65.795641	5.362816	0.003903	0.6
166	-0.678352	65.739943	5.366260	0.003661	0.6
167	-0.639681	65.684244	5.369708	0.005060	0.6
168	-0.665638	66.684244	5.308469	0.000335	0.6
169	-0.657250	66.641908	5.311033	0.002774	0.6
170	-0.647511	66.634199	5.311500	0.002974	0.5
171	-0.644175	66.578509	5.314878	0.004199	0.6
172	-0.638302	67.574297	5.255126	0.006173	0.5
173	-0.627465	67.522386	5.258207	0.005761	0.6
174	-0.606313	68.522386	5.199471	0.004500	0.6
175	-0.651950	69.378211	5.150236	0.004053	0.6
176	-0.631315	70.376669	5.093960	0.005216	0.5
177	-0.622031	71.376667	5.038816	0.005719	0.5
178	-0.669413	71.320968	5.041856	0.006110	0.6
179	-0.667504	72.303307	4.988774	0.006728	0.6
180	-0.650110	73.303307	4.935872	0.002646	0.5
181	-0.628348	73.248591	4.938738	0.002705	0.6
182	-0.661916	73.192940	4.941656	0.000834	0.7
183	-0.652997	73.657753	4.917390	0.005252	0.6
184	-0.648431	74.417563	4.878233	0.005304	0.6
185	-0.642674	74.361868	4.881082	0.003695	0.6
186	-0.613380	75.361771	4.830433	0.002515	0.6
187	-0.662447	76.358886	4.780961	0.005195	0.5
188	-0.606920	76.303970	4.783660	0.002595	0.6
189	-0.637930	76.248272	4.786399	0.005514	0.6
190	-0.629619	77.248271	4.737682	0.002270	0.5
191	-0.633626	78.244504	4.690124	0.007645	0.5
192	-0.650688	78.641918	4.671418	0.004464	0.5
193	-0.631433	78.586219	4.674031	0.004752	0.5
194	-0.619864	78.530521	4.676647	0.002884	0.6
195	-0.642048	78.474822	4.679265	0.002501	0.6
196	-0.617132	78.419195	4.681883	0.003924	0.6
197	-0.638225	79.308648	4.640368	0.002315	0.6
198	-0.627828	80.308323	4.594579	0.003303	0.6
199	-0.666565	80.252627	4.597106	0.002452	0.6
200	-0.649250	80.540390	4.584078	0.003819	0.6
201	-0.660042	80.486586	4.586508	0.009564	0.6
202	-0.630552	80.819401	4.571516	0.003270	0.6
203	-0.615225	81.819395	4.527055	0.004186	0.7
204	-0.653803	81.765961	4.529409	0.002652	0.6
205	-0.646255	82.764869	4.485806	0.005211	0.6
206	-0.631280	83.764866	4.442988	0.004781	0.6
207	-0.637334	84.764860	4.400980	0.002713	0.7
208	-0.607417	85.764858	4.359759	0.003230	0.6
209	-0.646615	85.709969	4.362002	0.002806	0.6
210	-0.609306	85.674910	4.363435	0.004097	0.5
211	-0.631842	85.708986	4.362042	0.005579	0.6
212	-0.623956	85.653288	4.364320	0.002812	0.6
213	-0.628926	86.204409	4.341884	0.004495	0.6
214	-0.607456	86.188497	4.342528	0.003800	0.5
215	-0.646939	86.132798	4.344786	0.005868	0.5
216	-0.644805	86.134036	4.344736	0.005253	0.6
217	-0.650686	86.078339	4.346996	0.005562	0.6
218	-0.630742	87.077409	4.306812	0.002605	0.6
219	-0.627424	88.005125	4.270158	0.006315	0.7
220	-0.647319	88.220240	4.261747	0.002647	0.6
221	-0.639177	88.164541	4.263922	0.002258	0.6
222	-0.663521	88.115472	4.265839	0.005046	0.5
223	-0.645041	89.115115	4.227113	0.004197	0.5
224	-0.655508	89.117283	4.227030	0.003600	0.6
225	-0.637164	89.483209	4.213030	0.003052	0.5
226	-0.619029	90.462852	4.176002	0.006650	0.5
227	-0.621066	91.462852	4.138870	0.001142	0.6
228	-0.638366	92.264287	4.109584	0.004316	0.6
229	-0.616820	92.212206	4.111474	0.004293	0.5
230	-0.637742	92.156509	4.113498	0.005214	0.5
231	-0.623208	92.100979	4.115518	0.004151	0.6
232	-0.605286	93.100978	4.079449	0.004790	0.7
233	-0.652301	94.100978	4.044006	0.001665	0.6
234	-0.657456	94.264682	4.038263	0.006014	0.6
235	-0.624541	94.208983	4.040215	0.003368	0.5
236	-0.676160	94.153306	4.042169	0.007094	0.6
237	-0.642332	94.110552	4.043670	0.004518	0.6
238	-0.598151	95.093630	4.009428	0.005819	0.5
239	-0.619841	95.037931	4.011353	0.003564	0.5
240	-0.615282	96.033375	3.977234	0.002314	0.7
241	-0.647022	96.939199	3.946687	0.003271	0.6
242	-0.612952	96.962667	3.945902	0.005255	0.6
243	-0.648576	97.676559	3.922165	0.005582	0.6
244	-0.629373	98.126408	3.907354	0.005270	0.6
245	-0.632206	99.126408	3.874827	0.004792	0.6
246	-0.600666	99.070709	3.876625	0.004105	0.5
247	-0.606054	99.015010	3.878424	0.004592	0.6
248	-0.689490	98.959312	3.880225	0.003641	0.6
249	-0.613264	99.715024	3.855933	0.003607	0.6
250	-0.618176	100.715020	3.824253	0.005595	0.5
251	-0.606600	100.659322	3.826004	0.002716	0.5
252	-0.614572	100.606846	3.827655	0.004536	0.6
253	-0.622100	101.606789	3.796438	0.002843	0.7
254	-0.622919	102.578835	3.766576	0.002593	0.6
255	-0.635640	102.523146	3.768274	0.003012	0.8
256	-0.674670	103.438318	3.740561	0.006362	0.6
257	-0.625989	104.432710	3.710907	0.004260	0.5
258	-0.644849	105.425768	3.681758	0.003646	0.5
259	-0.626051	105.370069	3.683381	0.004645	0.5
260	-0.626319	105.314371	3.685005	0.004807	0.6
261	-0.628189	105.328651	3.684588	0.004591	0.6
262	-0.610879	105.272953	3.686214	0.003794	0.6
263	-0.651606	105.531794	3.678673	0.006156	0.6
264	-0.626697	105.476106	3.680293	0.003297	0.6
265	-0.618461	105.420456	3.681913	0.007390	0.5
266	-0.618679	106.214401	3.658934	0.004853	0.5
267	-0.647540	107.214401	3.630396	0.005336	0.5
268	-0.620106	108.214393	3.602300	0.002387	0.5
269	-0.654987	108.160943	3.603791	0.004098	0.5
270	-0.624384	108.105248	3.605346	0.002689	0.5
271	-0.613178	109.104801	3.577647	0.005354	0.5
272	-0.657654	110.104800	3.550359	0.001722	0.5
273	-0.623643	111.104673	3.523487	0.003952	0.5
274	-0.648108	111.050138	3.524942	0.003966	0.5
275	-0.649992	110.994447	3.526429	0.004644	0.5
276	-0.622862	110.938763	3.527918	0.003025	0.5
277	-0.630453	111.937071	3.501424	0.005451	0.6
278	-0.641664	112.533411	3.485787	0.005994	0.6
279	-0.627650	112.477719	3.487242	0.005710	0.6
280	-0.639370	112.422020	3.488698	0.002647	0.5
281	-0.637290	113.421888	3.462748	0.004285	0.5
282	-0.656389	114.421620	3.437184	0.003400	0.5
283	-0.653173	114.365921	3.438599	0.004045	0.7
284	-0.640158	114.310534	3.440006	0.005854	0.6
285	-0.656147	115.310534	3.414770	0.002523	0.6
286	-0.631257	116.290524	3.390395	0.002752	0.6
287	-0.633390	116.271706	3.390860	0.003907	0.6
288	-0.651789	117.271422	3.366343	0.002914	0.5
289	-0.645061	117.220949	3.367573	0.000936	0.6
290	-0.633848	117.335801	3.364777	0.001803	0.6
291	-0.634224	117.302913	3.365577	0.002038	0.5
292	-0.633566	117.261222	3.366592	0.003422	0.5
293	-0.644369	118.257765	3.342500	0.003288	0.5
294	-0.674438	118.840094	3.328581	0.004660	0.5
295	-0.654653	118.784397	3.329907	0.005998	0.6
296	-0.625008	119.784397	3.306255	0.004548	0.6
297	-0.632974	119.728767	3.307562	0.004939	0.6
298	-0.639777	120.728767	3.284224	0.005808	0.5
299	-0.638276	120.673069	3.285516	0.001627	0.5
300	-0.614698	120.617395	3.286807	0.004159	0.5
301	-0.678270	120.561705	3.288100	0.001757	0.8
302	-0.635738	121.491803	3.266638	0.004487	0.8
303	-0.620337	122.207903	3.250303	0.008338	0.6
304	-0.631343	123.207862	3.227765	0.002622	0.5
305	-0.618124	123.152165	3.229012	0.005414	0.7
306	-0.653557	124.141425	3.207004	0.002999	0.6
307	-0.658537	125.141362	3.185060	0.006586	0.6
308	-0.664202	126.137865	3.163489	0.003752	0.5
309	-0.630702	127.137865	3.142134	0.005218	0.6
310	-0.645253	127.082167	3.143316	0.005366	0.6
311	-0.649861	128.082162	3.122232	0.002316	0.8
312	-0.642034	128.026463	3.123399	0.002821	0.6
313	-0.657724	128.142666	3.120965	0.003175	0.6
314	-0.636197	128.087495	3.122120	0.005724	0.6
315	-0.625467	128.031796	3.123287	0.003818	0.6
316	-0.639144	128.455230	3.114438	0.004489	0.6
317	-0.639359	128.399532	3.115599	0.004171	0.6
318	-0.660914	128.343833	3.116761	0.002818	0.7
319	-0.677041	128.474864	3.114029	0.005279	0.6
320	-0.639099	128.419172	3.115190	0.003879	0.5
321	-0.638118	128.363473	3.116351	0.004595	0.8
322	-0.608656	128.307775	3.117514	0.003246	0.7
323	-0.636864	129.305304	3.096824	0.007491	0.6
324	-0.653051	130.266083	3.077154	0.005496	0.6
325	-0.645564	130.210435	3.078287	0.001553	0.6
326	-0.652496	130.154750	3.079421	0.002260	0.5
327	-0.644809	130.904586	3.064220	0.003670	0.6
328	-0.610839	131.201202	3.058248	0.004926	0.6
329	-0.636752	131.197268	3.058327	0.003013	0.7
330	-0.657812	131.141573	3.059447	0.004068	0.6
331	-0.653541	132.141573	3.039469	0.004487	0.6
332	-0.626471	132.085875	3.040575	0.004297	0.6
333	-0.640635	133.085873	3.020842	0.005825	0.5
334	-0.660114	133.030175	3.021934	0.003672	0.5
335	-0.627560	132.974476	3.023027	0.003200	0.5
336	-0.656581	132.918792	3.024121	0.005870	0.5
337	-0.643569	133.918792	3.004600	0.003706	0.5
338	-0.678332	133.863093	3.005681	0.003436	0.5
339	-0.628552	133.808363	3.006744	0.005046	0.5
340	-0.649216	133.752665	3.007826	0.003318	0.5
341	-0.682452	134.752665	2.988514	0.001950	0.5
342	-0.634053	134.733635	2.988880	0.005119	0.5
343	-0.673495	135.732923	2.969823	0.004009	0.5
344	-0.612786	135.677228	2.970879	0.004806	0.6
345	-0.631356	135.621802	2.971930	0.005829	0.6
346	-0.640215	136.621802	2.953075	0.004107	0.7
347	-0.634511	136.566104	2.954119	0.003533	0.6
348	-0.666824	136.930484	2.947304	0.003292	0.5
349	-0.633141	136.874787	2.948343	0.004479	0.6
350	-0.650099	137.874677	2.929788	0.006280	0.6
351	-0.633719	138.831529	2.912248	0.003233	0.6
352	-0.662156	139.829836	2.894171	0.002664	0.5
353	-0.632046	139.774139	2.895174	0.004811	0.5
354	-0.649284	139.765005	2.895338	0.005564	0.6
355	-0.614957	139.723772	2.896081	0.006562	0.5
356	-0.658583	140.723772	2.878173	0.002920	0.5
357	-0.620533	141.723772	2.860486	0.004447	0.7
358	-0.648738	141.668073	2.861465	0.002013	0.5
359	-0.652866	141.796606	2.859206	0.003476	0.5
360	-0.629433	141.742959	2.860149	0.003454	0.5
361	-0.605936	141.689452	2.861089	0.002857	0.5
362	-0.682640	141.852580	2.858224	0.003571	0.5
363	-0.634923	142.848087	2.840858	0.003234	0.5
364	-0.584384	142.792389	2.841824	0.001351	0.5
365	-0.606631	142.736862	2.842787	0.003641	0.5
366	-0.663401	142.716479	2.843141	0.003963	0.6
367	-0.672731	142.660783	2.844109	0.005864	0.6
368	-0.666455	142.605085	2.845077	0.003826	0.6
369	-0.659233	142.551455	2.846010	0.004165	0.8
370	-0.647798	142.495756	2.846980	0.006682	0.7
371	-0.615210	142.440060	2.847950	0.003979	0.6
372	-0.636677	142.384362	2.848921	0.002816	0.6
373	-0.644399	142.328694	2.849892	0.005939	0.6
374	-0.624459	142.272995	2.850864	0.002289	0.6
375	-0.640699	142.607394	2.845037	0.003845	0.6
376	-0.645933	143.604850	2.827797	0.006428	0.6
377	-0.609752	144.604847	2.810721	0.002656	0.5
378	-0.644089	144.549148	2.811667	0.008694	0.6
379	-0.630572	144.493450	2.812613	0.003873	0.5
380	-0.637764	144.437823	2.813559	0.005638	0.5
381	-0.652065	145.437823	2.796654	0.002697	0.5
382	-0.608257	146.429012	2.780098	0.006733	0.5
383	-0.609746	146.373422	2.781021	0.004690	0.5
384	-0.655215	146.328553	2.781767	0.003820	0.6
385	-0.637424	146.272858	2.782693	0.004936	0.5
386	-0.636052	147.272854	2.766157	0.003176	0.5
387	-0.630596	147.887283	2.756093	0.003697	0.5
388	-0.636081	148.887281	2.739870	0.003221	0.6
389	-0.619859	149.861828	2.724243	0.005541	0.6
390	-0.651864	150.849773	2.708581	0.004644	0.6
391	-0.636929	150.794074	2.709459	0.001739	0.6
392	-0.592947	150.739938	2.710313	0.004623	0.6
393	-0.662452	150.684531	2.711188	0.005520	0.6
394	-0.638664	150.628833	2.712068	0.006352	0.6
395	-0.633013	151.628769	2.696359	0.004467	0.5
396	-0.633478	152.418048	2.684087	0.003878	0.5
397	-0.623714	153.397158	2.669018	0.005060	0.5
398	-0.658677	153.349222	2.669751	0.001643	0.6
399	-0.636168	153.340849	2.669880	0.006524	0.5
400	-0.637654	153.285152	2.670733	0.005757	0.5
401	-0.612440	153.229454	2.671587	0.002898	0.5
402	-0.635367	154.229445	2.656341	0.005367	0.5
403	-0.635304	154.173747	2.657185	0.002754	0.5
404	-0.640845	154.118064	2.658030	0.005675	0.5
405	-0.650172	154.062367	2.658876	0.004065	0.6
406	-0.635405	154.043338	2.659165	0.004638	0.5
407	-0.620303	153.987859	2.660008	0.004230	0.5
408	-0.609345	153.932200	2.660854	0.007133	0.5
409	-0.628480	154.931888	2.645735	0.002609	0.5
410	-0.643940	154.876189	2.646572	0.004892	0.5
411	-0.631116	155.876187	2.631610	0.005702	0.6
412	-0.657801	156.876187	2.616815	0.006442	0.6
413	-0.662609	157.876187	2.602186	0.005451	0.6
414	-0.657986	157.820488	2.602996	0.003559	0.7
415	-0.645849	157.764789	2.603807	0.005528	0.5
416	-0.623218	157.709091	2.604619	0.004572	0.6
417	-0.632770	157.653392	2.605431	0.001457	0.5
418	-0.623197	157.615062	2.605990	0.006674	0.5
419	-0.620990	158.612545	2.591518	0.004038	0.6
420	-0.623082	158.556846	2.592321	0.004401	0.5
421	-0.639636	158.501637	2.593119	0.003618	0.5
422	-0.629667	159.493866	2.578864	0.002950	0.6
423	-0.634462	159.438168	2.579660	0.001957	0.5
424	-0.613166	159.402793	2.580166	0.003704	0.5
425	-0.667804	159.369766	2.580638	0.004638	0.6
426	-0.641439	159.314069	2.581435	0.002246	0.5
427	-0.628543	159.267650	2.582100	0.005683	0.6
428	-0.622659	160.027380	2.571263	0.002255	0.5
429	-0.625686	161.027378	2.557138	0.005014	0.6
430	-0.632095	160.971681	2.557920	0.004538	0.5
431	-0.615264	161.929798	2.544523	0.004707	0.5
432	-0.647262	162.929790	2.530689	0.003958	0.5
433	-0.679606	162.874091	2.531455	0.006487	0.7
434	-0.666288	162.822061	2.532172	0.002509	0.6
435	-0.636097	162.766362	2.532939	0.004832	0.6
436	-0.638163	163.766334	2.519231	0.004191	0.6
437	-0.630000	163.710636	2.519991	0.003588	0.6
438	-0.614839	164.710635	2.506421	0.002388	0.6
439	-0.635596	164.655538	2.507165	0.004760	0.6
440	-0.663656	164.599839	2.507917	0.002587	0.6
441	-0.654185	164.544140	2.508670	0.002964	0.6
442	-0.635629	164.492616	2.509367	0.003514	0.5
443	-0.635349	165.492591	2.495912	0.005728	0.5
444	-0.635044	165.878859	2.490753	0.003203	0.5
445	-0.629966	165.823161	2.491496	0.007741	0.5
446	-0.628845	165.767463	2.492239	0.002194	0.5
447	-0.622111	166.766717	2.478975	0.002005	0.5
448	-0.626859	166.719835	2.479595	0.005112	0.5
449	-0.640264	166.664138	2.480330	0.002295	0.6
450	-0.635172	167.180890	2.473519	0.002576	0.5
451	-0.648546	167.409239	2.470521	0.001707	0.5
452	-0.636387	168.132732	2.461071	0.005785	0.5
453	-0.648365	169.128198	2.448185	0.005352	0.6
454	-0.629853	169.072499	2.448903	0.005587	0.5
455	-0.649881	170.072499	2.436086	0.004254	0.5
456	-0.623495	171.072158	2.423407	0.005354	0.7
457	-0.650662	172.041742	2.411235	0.002219	0.6
458	-0.650811	171.986044	2.411931	0.004300	0.6
459	-0.641533	171.932377	2.412602	0.004837	0.6
460	-0.614436	172.932377	2.400162	0.002509	0.5
461	-0.605338	173.079336	2.398344	0.002360	0.7
462	-0.633811	174.065444	2.386220	0.003627	0.5
463	-0.612108	174.010581	2.386891	0.003620	0.6
464	-0.633000	173.954882	2.387573	0.004289	0.6
465	-0.691121	174.937624	2.375598	0.004412	0.6
466	-0.656718	174.881927	2.376274	0.002412	0.5
467	-0.599702	174.853724	2.376616	0.001208	0.5
468	-0.631431	175.247421	2.371848	0.006436	0.5
469	-0.622888	176.245627	2.359845	0.002838	0.6
470	-0.653486	176.189933	2.360511	0.005275	0.5
471	-0.648044	177.189929	2.348601	0.003222	0.6
472	-0.655459	177.134585	2.349257	0.006992	0.6
473	-0.653095	177.078887	2.349918	0.004227	0.5
474	-0.638372	178.078887	2.338114	0.003810	0.5
475	-0.644726	178.023196	2.338768	0.002754	0.5
476	-0.645045	179.015136	2.327169	0.004031	0.5
477	-0.648416	180.012717	2.315620	0.006373	0.6
478	-0.648532	181.012615	2.304158	0.005183	0.7
479	-0.649100	180.956917	2.304794	0.003053	0.7
480	-0.611957	181.950332	2.293512	0.006132	0.6
481	-0.617108	181.993859	2.293020	0.003770	0.6
482	-0.643676	182.993120	2.281788	0.002774	0.6
483	-0.656213	182.938836	2.282395	0.003671	0.6
484	-0.635193	183.924382	2.271419	0.006178	0.6
485	-0.619179	184.924224	2.260390	0.003897	0.6
486	-0.617381	185.924224	2.249466	0.003887	0.6
487	-0.648039	185.868600	2.250071	0.004990	0.5
488	-0.611724	186.868600	2.239247	0.003594	0.5
489	-0.611427	187.074864	2.237027	0.005355	0.5
490	-0.614434	188.074864	2.226327	0.004824	0.6
491	-0.635030	188.019165	2.226921	0.002425	0.5
492	-0.625373	189.019102	2.216318	0.005496	0.5
493	-0.626132	188.963403	2.216906	0.005348	0.5
494	-0.657130	188.907704	2.217494	0.004486	0.5
495	-0.654910	188.852006	2.218083	0.007255	0.5
496	-0.682925	189.852006	2.207563	0.005337	0.5
497	-0.650337	190.852006	2.197143	0.005831	0.5
498	-0.605527	191.852006	2.186820	0.003918	0.5
499	-0.617210	192.852006	2.176594	0.004186	0.6
500	-0.643756	193.851991	2.166464	0.003897	0.7
501	-0.654897	193.796925	2.167019	0.006766	0.7
502	-0.630838	194.796602	2.156981	0.003989	0.6
503	-0.610951	195.796602	2.147031	0.001485	0.6
504	-0.641734	196.441024	2.140668	0.005756	0.5
505	-0.640167	197.182882	2.133390	0.003883	0.5
506	-0.628366	198.151132	2.123964	0.003610	0.5
507	-0.621624	198.097555	2.124483	0.001655	0.6
508	-0.647883	198.044744	2.124995	0.002455	0.6
509	-0.649654	198.016762	2.125267	0.002174	0.5
510	-0.651216	197.985798	2.125567	0.003563	0.5
511	-0.644953	197.930510	2.126104	0.006886	0.6
512	-0.646886	197.874811	2.126645	0.006884	0.5
513	-0.634864	197.819113	2.127187	0.003691	0.6
514	-0.611003	198.819113	2.117510	0.003765	0.6
