1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
57	-0.520567	16.382086	11.145046	0.011835	0.6
58	-0.531920	15.859909	11.302933	0.011350	0.6
59	-0.525595	16.859810	11.004415	0.005321	0.6
60	-0.554398	16.613683	11.076423	0.011131	0.6
61	-0.541779	17.613430	10.789641	0.010800	0.6
62	-0.528826	18.613430	10.517268	0.010919	0.6
63	-0.530672	18.152187	10.641170	0.006568	0.7
64	-0.543290	17.632139	10.784416	0.003734	0.7
65	-0.532098	17.832665	10.728727	0.002834	0.7
66	-0.528742	18.170281	10.636254	0.010971	0.6
67	-0.572147	19.089522	10.392368	0.005646	0.6
68	-0.546702	20.088859	10.139611	0.012677	0.7
69	-0.572571	19.552912	10.273616	0.012143	0.6
70	-0.555920	19.064762	10.398790	0.005446	0.6
71	-0.540740	20.055242	10.147914	0.010832	0.6
72	-0.526144	19.524081	10.280926	0.005050	0.6
73	-0.545020	18.988177	10.418706	0.006960	0.6
74	-0.556527	18.894312	10.443220	0.010219	0.6
75	-0.479994	18.373950	10.581236	0.004830	0.6
76	-0.555227	17.840641	10.726524	0.007312	0.6
77	-0.521689	17.371492	10.857672	0.007387	0.6
78	-0.531125	18.344785	10.589080	0.009968	0.6
79	-0.530094	19.344754	10.326623	0.006934	0.6
80	-0.536619	18.837800	10.458034	0.003919	0.6
81	-0.526679	18.496864	10.548307	0.009594	0.7
82	-0.531648	17.987121	10.686223	0.011018	0.6
83	-0.507144	18.986713	10.419087	0.009009	0.7
84	-0.518259	19.985596	10.165158	0.014083	0.7
85	-0.556131	20.487393	10.042209	0.011144	0.7
86	-0.529971	19.951445	10.173635	0.008391	0.7
87	-0.524248	20.951444	9.931126	0.009299	0.7
88	-0.525144	21.950426	9.700138	0.009890	0.6
89	-0.549854	21.414915	9.822608	0.012527	0.7
90	-0.510120	22.414915	9.596358	0.006558	0.6
91	-0.541938	23.414889	9.380302	0.007854	0.6
92	-0.538487	23.493125	9.363808	0.009820	0.6
93	-0.547103	24.459303	9.164792	0.006174	0.6
94	-0.509302	23.954729	9.267658	0.008964	0.6
95	-0.541702	24.951314	9.066663	0.008899	0.7
96	-0.538615	24.427633	9.171181	0.008349	0.6
97	-0.528781	25.415218	8.976045	0.005290	0.6
98	-0.551284	26.392798	8.790894	0.007183	0.6
99	-0.547148	27.318848	8.622413	0.010694	0.6
100	-0.510189	28.316655	8.447959	0.014118	0.7
101	-0.548553	27.783808	8.540233	0.007650	0.6
102	-0.554503	28.773860	8.370359	0.006329	0.6
103	-0.544732	28.326231	8.446319	0.011130	0.6
104	-0.532533	29.252724	8.290597	0.004990	0.7
105	-0.493319	30.202788	8.136765	0.004337	0.7
106	-0.511458	29.868019	8.190314	0.006497	0.7
107	-0.539542	29.826723	8.196969	0.009075	0.7
108	-0.549877	30.625590	8.070127	0.009318	0.6
109	-0.524839	31.024520	8.008244	0.007019	0.6
110	-0.519530	30.488603	8.091598	0.005532	0.6
111	-0.524282	30.059514	8.159597	0.012129	0.7
112	-0.511997	29.558265	8.240494	0.005149	0.6
113	-0.565636	29.790677	8.202786	0.007816	0.6
114	-0.538946	29.827602	8.196827	0.006976	0.6
115	-0.528311	30.827523	8.038684	0.008200	0.6
116	-0.509009	31.825891	7.886759	0.007330	0.6
117	-0.550685	31.289990	7.967587	0.010494	0.6
118	-0.523847	30.754076	8.050092	0.012570	0.7
119	-0.531641	31.754076	7.897495	0.011595	0.7
120	-0.553886	32.752501	7.750803	0.006305	0.7
121	-0.539937	33.752459	7.609248	0.009419	0.6
122	-0.520446	34.344473	7.527853	0.002551	0.6
123	-0.526960	34.767361	7.470769	0.003830	0.6
124	-0.539983	35.374391	7.390325	0.015426	0.7
125	-0.523002	34.859074	7.458503	0.006808	0.8
126	-0.539921	35.859074	7.327328	0.006422	0.6
127	-0.513582	36.842802	7.202712	0.010121	0.7
128	-0.537807	37.842530	7.080339	0.005410	0.6
129	-0.547092	37.309286	7.145089	0.008827	0.6
130	-0.540853	37.677515	7.100251	0.004970	0.6
131	-0.535911	38.566419	6.994294	0.005196	0.6
132	-0.533334	38.141497	7.044547	0.007184	0.7
133	-0.527490	39.101787	6.931991	0.009947	0.6
134	-0.505072	38.568268	6.994077	0.006620	0.6
135	-0.536769	39.568152	6.878616	0.006356	0.6
136	-0.538745	40.541542	6.769818	0.002862	0.6
137	-0.529581	40.476513	6.776979	0.007995	0.7
138	-0.495088	40.994299	6.720377	0.006310	0.6
139	-0.523165	40.465541	6.778189	0.008057	0.6
140	-0.557074	39.929776	6.837791	0.015316	0.6
141	-0.515623	39.393828	6.898471	0.009698	0.6
142	-0.484065	38.857881	6.960237	0.004471	0.6
143	-0.519988	39.855783	6.846105	0.007102	0.6
144	-0.529085	39.991031	6.830923	0.007979	0.6
145	-0.508282	39.512776	6.884911	0.008195	0.6
146	-0.530010	40.512769	6.772985	0.013598	0.8
147	-0.519672	40.175179	6.810361	0.011948	0.7
148	-0.545601	39.639231	6.870553	0.006905	0.8
149	-0.557422	39.199197	6.920774	0.006821	0.6
150	-0.561784	40.188232	6.808908	0.011202	0.6
151	-0.578129	39.665420	6.867587	0.010246	0.8
152	-0.545489	39.339229	6.904713	0.005085	0.6
153	-0.515090	39.240758	6.916000	0.008375	0.6
154	-0.545849	38.708162	6.977690	0.006330	0.6
155	-0.526418	38.611823	6.988967	0.003896	0.7
156	-0.521373	39.526024	6.883404	0.009899	0.7
157	-0.542120	39.006931	6.942949	0.004889	0.6
158	-0.554023	38.837179	6.962646	0.007992	0.6
159	-0.550547	38.304415	7.025195	0.008314	0.6
160	-0.513368	39.296778	6.909574	0.008056	0.6
161	-0.529116	40.247465	6.802323	0.008748	0.6
162	-0.545437	39.802964	6.852052	0.006945	0.7
163	-0.549700	40.772988	6.744454	0.013605	0.6
164	-0.534502	40.273905	6.799388	0.009481	0.6
165	-0.561721	39.738070	6.859373	0.012386	0.6
166	-0.522907	40.738070	6.748268	0.007685	0.9
167	-0.506961	40.248572	6.802200	0.007299	0.7
168	-0.530999	39.733097	6.859934	0.007673	0.6
169	-0.519587	39.197258	6.920997	0.013644	0.6
170	-0.547960	38.661315	6.983169	0.011873	0.6
171	-0.546534	38.125367	7.046469	0.004374	0.6
172	-0.546950	38.162254	7.042076	0.010357	0.6
173	-0.550640	39.037797	6.939380	0.014363	0.6
174	-0.532210	38.501862	7.001883	0.008330	0.6
175	-0.547806	39.361604	6.902154	0.007918	0.6
176	-0.512968	38.825862	6.963963	0.006975	0.6
177	-0.497012	38.290550	7.026838	0.010209	0.6
178	-0.535491	38.019460	7.059113	0.009791	0.6
179	-0.507258	39.019086	6.941543	0.006941	0.6
180	-0.518845	40.015829	6.828147	0.007626	0.6
181	-0.556935	39.533919	6.882506	0.008311	0.6
182	-0.514803	38.998853	6.943884	0.009443	0.6
183	-0.538792	38.477574	7.004742	0.008989	0.6
184	-0.518425	39.470392	6.889736	0.003111	0.6
185	-0.518917	40.344951	6.791514	0.005887	0.6
186	-0.542320	39.894880	6.841709	0.008493	0.7
187	-0.499722	39.367908	6.901433	0.010857	0.8
188	-0.513936	40.283500	6.798324	0.013319	0.8
189	-0.527078	41.283500	6.689172	0.010184	0.7
190	-0.495227	40.747553	6.747232	0.007665	0.7
191	-0.516275	41.746720	6.639790	0.005811	0.6
192	-0.490690	41.211543	6.696909	0.007110	0.6
193	-0.523957	42.208110	6.591323	0.008174	0.6
194	-0.553897	43.208063	6.488672	0.012311	0.6
195	-0.538490	42.675692	6.542922	0.009289	0.7
196	-0.527996	43.675692	6.441757	0.009474	0.6
197	-0.517893	43.139745	6.495583	0.006866	0.6
198	-0.502308	44.038778	6.405795	0.009388	0.6
199	-0.528420	45.035724	6.309086	0.007056	0.6
200	-0.561770	44.508767	6.359837	0.009635	0.6
201	-0.521915	45.370856	6.277229	0.010362	0.6
202	-0.539651	46.370752	6.184064	0.009246	0.6
203	-0.504354	47.370649	6.093625	0.009374	0.7
204	-0.540368	48.370559	6.005791	0.016687	0.7
205	-0.512382	47.836256	6.052407	0.010809	0.9
206	-0.518497	48.836256	5.965742	0.003849	0.7
207	-0.528042	48.312036	6.010862	0.012049	0.7
208	-0.487963	47.781131	6.057258	0.013389	0.6
209	-0.561810	48.780835	5.970480	0.014599	0.6
210	-0.524913	49.780835	5.886128	0.006765	0.6
211	-0.498851	49.244977	5.931030	0.005457	0.7
212	-0.571250	48.710406	5.976512	0.011483	0.6
213	-0.543832	48.175801	6.022700	0.009737	0.6
214	-0.546634	49.175796	5.936877	0.009529	0.7
215	-0.526148	48.639848	5.982567	0.005074	0.7
216	-0.511748	48.106833	6.028710	0.010241	0.6
217	-0.521755	48.428676	6.000763	0.008973	0.6
218	-0.543052	49.423269	5.916014	0.008751	0.6
219	-0.539316	48.888303	5.961299	0.009716	0.6
220	-0.506341	48.362662	6.006474	0.002636	0.6
221	-0.561204	48.320553	6.010123	0.006230	0.6
222	-0.549815	47.905158	6.046355	0.011491	0.6
223	-0.568960	47.370245	6.093661	0.006113	0.6
224	-0.536709	46.840463	6.141247	0.018593	0.7
225	-0.522890	46.304606	6.190142	0.009392	0.7
226	-0.561573	45.769143	6.239784	0.006729	0.7
227	-0.530886	46.768632	6.147757	0.003028	0.7
228	-0.540811	46.844750	6.140859	0.010208	0.7
229	-0.563131	46.310502	6.189600	0.011596	0.7
230	-0.578936	45.774588	6.239276	0.011021	0.6
231	-0.521391	46.774587	6.147217	0.009960	0.6
232	-0.542318	47.774587	6.057834	0.011377	0.6
233	-0.563352	48.004956	6.037611	0.013452	0.6
234	-0.502988	47.778480	6.057492	0.009097	0.6
235	-0.545211	47.242533	6.105064	0.011972	0.7
236	-0.545281	48.242384	6.016908	0.012156	0.6
237	-0.548627	49.242377	5.931249	0.013591	0.6
238	-0.543270	48.706445	5.976851	0.007152	0.6
239	-0.524274	49.419506	5.916330	0.005049	0.6
240	-0.506991	50.396212	5.835394	0.017103	0.6
241	-0.528712	49.860265	5.879530	0.008718	0.7
242	-0.493029	49.324345	5.924336	0.007128	0.6
243	-0.549320	48.816278	5.967449	0.007717	0.8
244	-0.525386	48.298193	6.012062	0.015187	0.7
245	-0.526429	49.298038	5.926553	0.004909	0.7
246	-0.546807	48.762108	5.972082	0.007946	0.7
247	-0.539760	49.447376	5.913990	0.009566	0.6
248	-0.530375	50.391504	5.835779	0.011009	0.6
249	-0.545305	49.855773	5.879903	0.007662	0.7
250	-0.538995	49.451180	5.913670	0.008354	0.7
251	-0.531838	49.021821	5.949932	0.009855	0.7
252	-0.527432	50.021819	5.866156	0.008565	0.7
253	-0.550226	50.998800	5.786556	0.006738	0.7
254	-0.534655	51.798057	5.723025	0.008025	0.7
255	-0.562746	51.262434	5.765445	0.008495	0.6
256	-0.528262	51.372614	5.756667	0.009630	0.6
257	-0.522547	52.364333	5.678850	0.011931	0.6
258	-0.514625	52.842576	5.642071	0.003329	0.6
259	-0.545231	53.567434	5.587225	0.005257	0.6
260	-0.544671	54.118901	5.546208	0.004766	0.6
261	-0.549958	53.727798	5.575235	0.009291	0.6
262	-0.546052	53.446298	5.596317	0.011444	0.7
263	-0.548698	52.910393	5.636894	0.005901	0.7
264	-0.509913	52.380432	5.677604	0.010213	0.8
265	-0.520286	52.451200	5.672134	0.005697	0.8
266	-0.518851	51.915264	5.713825	0.007409	0.6
267	-0.513607	52.732736	5.650476	0.008747	0.8
268	-0.505464	52.201644	5.691471	0.005854	0.6
269	-0.524659	53.177702	5.616581	0.007897	0.7
270	-0.530855	52.688376	5.653878	0.010807	0.7
271	-0.515326	53.686876	5.578290	0.017302	0.7
272	-0.542703	53.207289	5.614341	0.004730	0.7
273	-0.514198	54.207151	5.539700	0.007852	0.7
274	-0.533830	53.824066	5.568062	0.009290	0.7
275	-0.508904	54.823760	5.494651	0.006351	0.7
276	-0.537260	55.804945	5.424456	0.008764	0.6
277	-0.495880	55.269208	5.462559	0.009037	0.7
278	-0.528424	55.944021	5.414652	0.005586	0.6
279	-0.518917	55.418102	5.451916	0.009507	0.7
280	-0.544427	56.401547	5.382645	0.008930	0.7
281	-0.547343	57.396880	5.314307	0.007728	0.8
282	-0.511623	58.382024	5.248355	0.010875	0.7
283	-0.516896	59.215152	5.193845	0.013221	0.7
284	-0.583798	60.214914	5.129908	0.011699	0.7
285	-0.538849	59.678967	5.163986	0.012478	0.7
286	-0.529845	59.722582	5.161196	0.008810	0.6
287	-0.573071	60.665906	5.101579	0.009581	0.6
288	-0.493192	61.665738	5.039876	0.007587	0.6
289	-0.538169	61.165742	5.070545	0.007287	0.7
290	-0.547692	60.639336	5.103239	0.017795	0.8
291	-0.549910	60.170120	5.132739	0.007986	0.7
292	-0.487280	61.170120	5.070274	0.010534	0.7
293	-0.546885	62.170096	5.009313	0.005766	0.6
294	-0.572421	63.076107	4.955332	0.004168	0.6
295	-0.539978	62.827403	4.970034	0.007732	0.7
296	-0.548876	63.287655	4.942895	0.005839	0.6
297	-0.497058	62.870847	4.967460	0.009032	0.6
298	-0.552018	63.852601	4.909986	0.004383	0.6
299	-0.546573	63.325809	4.940659	0.011300	0.6
300	-0.539321	64.320194	4.883077	0.010239	0.8
301	-0.533741	65.320141	4.826510	0.005582	0.9
302	-0.503555	66.309677	4.771809	0.006209	0.7
303	-0.529137	66.697890	4.750685	0.008549	0.6
304	-0.567247	67.694089	4.697326	0.012553	0.6
305	-0.519617	68.252762	4.667923	0.010780	0.7
306	-0.523879	67.716819	4.696123	0.013760	0.8
307	-0.547176	67.180875	4.724665	0.008369	0.7
308	-0.542033	68.180875	4.671686	0.006754	0.8
309	-0.525134	69.157527	4.621079	0.005861	0.9
310	-0.559910	68.710007	4.644131	0.004600	0.8
311	-0.522645	69.335008	4.612000	0.007255	0.8
312	-0.510041	68.803353	4.639304	0.005213	0.6
313	-0.568013	69.737057	4.591565	0.007416	0.8
314	-0.537724	69.215572	4.618106	0.014217	0.7
315	-0.540363	69.085806	4.624758	0.007093	0.7
316	-0.542238	70.085740	4.573988	0.003533	0.8
317	-0.564308	70.993635	4.528847	0.013160	0.7
318	-0.488927	71.933013	4.483068	0.006026	0.6
319	-0.517077	72.933010	4.435342	0.005533	0.8
320	-0.525558	72.980847	4.433085	0.006599	0.7
321	-0.538343	72.514222	4.455205	0.009765	0.6
322	-0.515581	71.979009	4.480851	0.006114	0.6
323	-0.549658	71.486935	4.504691	0.007793	0.7
324	-0.541483	71.131185	4.522085	0.013333	0.7
325	-0.542789	70.595240	4.548545	0.010559	0.6
326	-0.577921	71.595240	4.499422	0.010888	0.6
327	-0.532511	72.523361	4.454770	0.007853	0.6
328	-0.521021	71.987416	4.480446	0.011661	0.7
329	-0.545158	71.459308	4.506037	0.010107	0.7
330	-0.505897	70.926591	4.532150	0.007346	0.7
331	-0.543452	71.926380	4.483388	0.007976	0.6
332	-0.560651	72.912341	4.436319	0.006898	0.7
333	-0.533629	72.450854	4.458226	0.012995	0.6
334	-0.520771	71.918361	4.483775	0.008867	0.6
335	-0.490725	72.918318	4.436036	0.004206	0.7
336	-0.512550	72.878734	4.437907	0.008683	0.7
337	-0.538643	73.621764	4.403057	0.007916	0.6
338	-0.556272	74.621492	4.357023	0.006609	0.6
339	-0.532585	74.089231	4.381412	0.014748	0.6
340	-0.521436	73.553301	4.406246	0.009280	0.6
341	-0.546368	73.017367	4.431363	0.011604	0.7
342	-0.513883	74.017366	4.384725	0.015321	0.6
343	-0.525934	75.017366	4.339059	0.004450	0.6
344	-0.533961	75.828740	4.302700	0.009712	0.6
345	-0.557125	75.299240	4.326359	0.011503	0.7
346	-0.550756	76.298901	4.281909	0.012552	0.6
347	-0.557908	77.298901	4.238349	0.005051	0.6
348	-0.504906	76.763363	4.261566	0.007377	0.6
349	-0.546924	77.705380	4.220895	0.005463	0.7
350	-0.560876	78.227916	4.198668	0.008425	0.7
351	-0.517495	77.692414	4.221450	0.015642	0.7
352	-0.538543	78.654444	4.180697	0.005333	0.6
353	-0.526889	78.183995	4.200527	0.007118	0.6
354	-0.532807	79.140103	4.160422	0.006562	0.6
355	-0.547519	80.122341	4.120010	0.008482	0.6
356	-0.539373	79.587214	4.141929	0.006979	0.6
357	-0.550113	79.062839	4.163634	0.007818	0.7
358	-0.550750	80.062337	4.122456	0.010428	0.6
359	-0.543834	79.526391	4.144435	0.009710	0.7
360	-0.503532	78.990444	4.166649	0.005680	0.7
361	-0.542945	78.616493	4.182290	0.003998	0.6
362	-0.524679	78.414554	4.190785	0.006405	0.6
363	-0.520907	79.369553	4.150911	0.005998	0.6
364	-0.489965	80.065766	4.122316	0.007383	0.6
365	-0.541623	81.062917	4.082041	0.006914	0.6
366	-0.532775	82.028161	4.043798	0.002183	0.6
367	-0.511675	81.639175	4.059123	0.010693	0.6
368	-0.560123	81.986063	4.045451	0.010394	0.6
369	-0.512262	81.450141	4.066613	0.010959	0.6
370	-0.517865	82.404358	4.029086	0.005890	0.6
371	-0.503667	83.399536	3.990679	0.007827	0.6
372	-0.534390	83.876973	3.972512	0.005186	0.7
373	-0.558498	83.478918	3.987647	0.008952	0.7
374	-0.538979	84.477590	3.949892	0.013557	0.7
375	-0.509094	83.979748	3.968623	0.005039	0.8
376	-0.535558	84.979501	3.931185	0.006858	0.7
377	-0.513021	85.971826	3.894718	0.009039	0.6
378	-0.534930	85.436244	3.914316	0.007315	0.7
379	-0.540570	86.435026	3.877926	0.014438	0.6
380	-0.551104	85.899078	3.897368	0.011777	0.6
381	-0.518427	86.899071	3.861248	0.008017	0.6
382	-0.508592	87.899070	3.825791	0.003334	0.6
383	-0.521616	88.283308	3.812339	0.008055	0.6
384	-0.560666	87.766279	3.830462	0.017930	0.6
385	-0.555839	87.230331	3.849430	0.006755	0.6
386	-0.529220	88.230331	3.814188	0.008898	0.6
387	-0.545953	87.806336	3.829051	0.012258	0.6
388	-0.526557	88.806336	3.794181	0.007984	0.6
389	-0.510609	89.806334	3.759939	0.014473	0.6
390	-0.518510	89.270390	3.778213	0.009360	0.6
391	-0.540089	88.734444	3.796666	0.006693	0.6
392	-0.542992	88.786014	3.794883	0.006806	0.6
393	-0.562495	88.565256	3.802529	0.006998	0.6
394	-0.542750	88.033119	3.821087	0.015009	0.6
395	-0.513370	89.032878	3.786369	0.004135	0.6
396	-0.527837	90.032255	3.752289	0.008633	0.6
397	-0.524165	91.028413	3.718923	0.003026	0.6
398	-0.542553	90.500998	3.736514	0.012099	0.6
399	-0.550412	91.402232	3.706555	0.017257	0.6
400	-0.526304	92.401575	3.673891	0.013919	0.6
401	-0.526563	92.002456	3.686867	0.007022	0.6
402	-0.556019	91.467343	3.704409	0.007709	0.6
403	-0.550428	90.933565	3.722074	0.009807	0.6
404	-0.537589	91.913623	3.689768	0.010898	0.6
405	-0.516172	92.893591	3.658020	0.011245	0.6
406	-0.558385	93.029833	3.653650	0.003742	0.6
407	-0.547505	93.000714	3.654583	0.006273	0.7
408	-0.537073	93.649837	3.633891	0.005424	0.6
409	-0.547685	94.050551	3.621235	0.007993	0.6
410	-0.513388	93.515822	3.638144	0.004776	0.6
411	-0.522164	93.565911	3.636553	0.015432	0.6
412	-0.526137	93.151768	3.649747	0.008292	0.5
413	-0.515316	94.151600	3.618057	0.010506	0.7
414	-0.554808	93.615713	3.634973	0.003017	0.7
415	-0.514939	93.082879	3.651951	0.011241	0.6
416	-0.545342	92.552386	3.669012	0.005896	0.6
417	-0.547937	93.552248	3.636987	0.006481	0.7
418	-0.516513	93.024468	3.653822	0.003488	0.6
419	-0.564128	93.959906	3.624090	0.007048	0.6
420	-0.539522	94.918664	3.594115	0.012728	0.6
421	-0.526524	94.383474	3.610786	0.009087	0.6
422	-0.519153	94.988489	3.591952	0.004949	0.6
423	-0.530967	95.988076	3.561261	0.008346	0.6
424	-0.543509	96.308965	3.551519	0.013270	0.6
425	-0.512359	96.921914	3.533059	0.011922	0.6
426	-0.532283	96.385987	3.549189	0.010318	0.6
427	-0.526021	97.383475	3.519284	0.005656	0.6
428	-0.524654	96.847563	3.535288	0.008186	0.6
429	-0.508210	97.840190	3.505759	0.012558	0.6
430	-0.525951	98.840189	3.476505	0.011169	0.6
431	-0.511860	99.840181	3.447736	0.009354	0.6
432	-0.516515	100.839760	3.419451	0.015824	0.6
433	-0.529103	101.839708	3.391616	0.009156	0.6
434	-0.539055	101.306979	3.406388	0.007310	0.6
435	-0.534811	102.304835	3.378822	0.010263	0.6
436	-0.547168	103.303474	3.351677	0.007596	0.6
437	-0.503552	104.297842	3.325078	0.006366	0.7
438	-0.528940	105.267662	3.299539	0.009192	0.7
439	-0.566949	106.256441	3.273902	0.015334	0.6
440	-0.523835	107.256441	3.248375	0.014328	0.6
441	-0.514624	108.256441	3.223244	0.011969	0.6
442	-0.531256	107.720533	3.236664	0.005470	0.6
443	-0.510929	108.720522	3.211713	0.008578	0.6
444	-0.528205	109.718953	3.187182	0.003409	0.6
445	-0.537965	110.481751	3.168691	0.005078	0.6
446	-0.519903	110.076685	3.178483	0.008163	0.6
447	-0.522964	110.334895	3.172234	0.010262	0.6
448	-0.517273	111.326372	3.148466	0.011164	0.6
449	-0.511440	110.790433	3.161269	0.005548	0.6
450	-0.518255	110.325335	3.172465	0.013034	0.6
451	-0.564230	111.325264	3.148492	0.007145	0.6
452	-0.520535	110.789523	3.161291	0.005408	0.6
453	-0.521304	110.255692	3.174149	0.003096	0.6
454	-0.518714	110.564435	3.166700	0.007810	0.6
455	-0.535184	110.036868	3.179449	0.007939	0.6
456	-0.508621	111.029405	3.155548	0.004302	0.6
457	-0.530204	111.479179	3.144834	0.003646	0.6
458	-0.544718	111.518275	3.143906	0.007134	0.7
459	-0.546203	110.993196	3.156413	0.011511	0.7
460	-0.528104	110.457250	3.169282	0.006739	0.7
461	-0.517806	111.457198	3.145356	0.007686	0.6
462	-0.526432	112.456898	3.121795	0.007112	0.7
463	-0.480711	113.443054	3.098896	0.004013	0.6
464	-0.529883	112.994413	3.109272	0.009212	0.6
465	-0.539925	112.496724	3.120864	0.006766	0.6
466	-0.507818	111.961063	3.133437	0.009869	0.6
467	-0.535741	111.429458	3.146015	0.006747	0.6
468	-0.549121	110.911900	3.158358	0.012750	0.6
469	-0.502901	111.911854	3.134597	0.014956	0.6
470	-0.527341	111.375952	3.147287	0.013506	0.6
471	-0.551992	110.840004	3.160081	0.013522	0.6
472	-0.573205	111.831840	3.136485	0.004487	0.6
473	-0.528213	112.578410	3.118955	0.005556	0.6
474	-0.521067	113.547263	3.096496	0.009358	0.6
475	-0.517126	113.612650	3.094992	0.011123	0.6
476	-0.538385	114.584176	3.072815	0.013633	0.6
477	-0.508474	115.584176	3.050317	0.011821	0.7
478	-0.529691	116.584176	3.028147	0.005366	0.7
479	-0.508816	117.583407	3.006313	0.011120	0.7
480	-0.545864	117.064770	3.017606	0.008153	0.6
481	-0.520747	117.764247	3.002395	0.009594	0.6
482	-0.540598	118.764244	2.980913	0.007681	0.6
483	-0.512992	119.742293	2.960198	0.006163	0.6
484	-0.556180	120.737384	2.939415	0.006077	0.6
485	-0.533670	120.224223	2.950096	0.006700	0.6
486	-0.488629	120.557319	2.943155	0.010287	0.6
487	-0.548103	121.424871	2.925227	0.005379	0.6
488	-0.536523	121.149310	2.930898	0.003596	0.6
489	-0.540231	121.125165	2.931395	0.012993	0.6
490	-0.514074	120.591625	2.942441	0.008090	0.6
491	-0.551924	121.591625	2.921806	0.010470	0.6
492	-0.507067	121.112373	2.931659	0.012753	0.6
493	-0.546374	122.112351	2.911175	0.005832	0.6
494	-0.575409	121.576415	2.922118	0.005655	0.6
495	-0.558584	121.397041	2.925799	0.008299	0.6
496	-0.538640	120.861524	2.936843	0.008276	0.6
497	-0.540732	120.325626	2.947980	0.008795	0.6
498	-0.514480	119.965163	2.955518	0.007553	0.7
499	-0.528534	119.429232	2.966797	0.006454	0.7
500	-0.552949	118.893581	2.978157	0.009167	0.7
501	-0.548603	118.358019	2.989602	0.013544	0.9
502	-0.537948	117.822071	3.001144	0.008306	0.6
503	-0.540676	117.286950	3.012758	0.010291	0.6
504	-0.496239	118.284512	2.991180	0.008374	0.6
505	-0.524950	118.988336	2.976141	0.002583	0.6
506	-0.536924	119.277204	2.970013	0.008963	0.6
507	-0.557157	120.226928	2.950040	0.004664	0.6
508	-0.495920	119.763302	2.959756	0.011374	0.6
509	-0.512345	119.503617	2.965227	0.013042	0.6
510	-0.512628	119.347627	2.968522	0.008109	0.6
511	-0.510192	118.811679	2.979902	0.004321	0.6
512	-0.535625	119.739297	2.960261	0.005299	0.7
513	-0.563295	119.232475	2.970960	0.008030	0.6
514	-0.512358	120.118217	2.952312	0.011950	0.6
