1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
45	-0.656778	14.040503	24.512472	0.001945	0.6
46	-0.664683	13.950993	24.575249	0.000657	0.6
47	-0.655320	13.864793	24.636008	0.000862	0.6
48	-0.656312	14.025300	24.523112	0.002125	0.6
49	-0.663790	13.938280	24.584191	0.003132	0.5
50	-0.690044	14.938063	23.900268	0.002448	0.6
51	-0.691830	14.848691	23.959852	0.002047	0.6
52	-0.672364	14.765246	24.015754	0.003644	0.7
53	-0.706677	15.765166	23.362586	0.001692	0.6
54	-0.712303	15.674440	23.420381	0.003718	0.6
55	-0.673141	15.993655	23.218288	0.001253	0.6
56	-0.708901	15.903256	23.275164	0.003690	0.6
57	-0.698506	16.902791	22.661374	0.002653	0.6
58	-0.710426	16.812066	22.715748	0.002102	0.5
59	-0.720682	16.938159	22.640248	0.002485	0.5
60	-0.686637	17.750581	22.165586	0.001491	0.6
61	-0.746882	17.998574	22.024635	0.004579	0.6
62	-0.662958	17.907848	22.075992	0.003962	0.6
63	-0.705442	18.907683	21.522907	0.002927	0.6
64	-0.714399	18.816957	21.571948	0.003760	0.5
65	-0.689655	18.831259	21.564203	0.003072	0.5
66	-0.670117	19.778168	21.063461	0.002070	0.6
67	-0.701170	19.696538	21.105710	0.002157	0.6
68	-0.694695	19.606239	21.152645	0.003953	0.6
69	-0.699662	20.606206	20.644260	0.002995	0.5
70	-0.685650	21.606206	20.159724	0.001806	0.5
71	-0.707449	22.026450	19.962822	0.003042	0.6
72	-0.755438	21.935728	20.005002	0.002847	0.6
73	-0.704900	21.845007	20.047361	0.004093	0.6
74	-0.648049	22.844446	19.590380	0.001451	0.6
75	-0.682290	22.755131	19.630368	0.003080	0.6
76	-0.663808	23.754983	19.191815	0.002672	0.6
77	-0.696405	23.664258	19.230799	0.002072	0.6
78	-0.663441	24.574497	18.846710	0.002701	0.6
79	-0.705549	25.555104	18.449735	0.004159	0.5
80	-0.701092	25.464824	18.485583	0.001776	0.6
81	-0.685750	26.464403	18.096285	0.002997	0.5
82	-0.708996	26.374044	18.130801	0.002497	0.6
83	-0.697827	26.290680	18.162762	0.002755	0.5
84	-0.674767	26.210633	18.193557	0.001944	0.5
85	-0.649819	26.119914	18.228585	0.003426	0.5
86	-0.702836	27.116055	17.851200	0.001865	0.5
87	-0.675799	28.113614	17.488620	0.003894	0.6
88	-0.679582	28.248615	17.440680	0.002766	0.5
89	-0.652741	28.270573	17.432907	0.001676	0.5
90	-0.700909	28.889865	17.216510	0.002723	0.5
91	-0.652708	28.916943	17.207170	0.001319	0.5
92	-0.677051	28.935865	17.200650	0.001017	0.5
93	-0.710195	29.166690	17.121507	0.002535	0.6
94	-0.671066	29.077846	17.151883	0.004949	0.7
95	-0.702772	30.058478	16.822463	0.002369	0.5
96	-0.692909	29.967753	16.852408	0.002576	0.6
97	-0.681603	29.877028	16.882459	0.002922	0.6
98	-0.671819	29.786302	16.912618	0.002897	0.6
99	-0.726345	29.695892	16.942780	0.003375	0.6
100	-0.661277	29.605166	16.973155	0.001951	0.7
101	-0.704115	30.603393	16.644823	0.002820	0.6
102	-0.691825	30.961782	16.530021	0.002797	0.6
103	-0.686451	30.871056	16.558933	0.002185	0.6
104	-0.708604	30.780330	16.587946	0.002996	0.6
105	-0.673466	30.689604	16.617062	0.002939	0.6
106	-0.678556	31.635060	16.318578	0.002984	0.7
107	-0.709735	32.192276	16.147633	0.001661	0.6
108	-0.695236	32.101557	16.175219	0.001351	0.6
109	-0.695624	32.062884	16.187008	0.003570	0.5
110	-0.671081	31.972470	16.214636	0.002211	0.6
111	-0.693442	31.881757	16.242451	0.002937	0.6
112	-0.656473	31.791045	16.270361	0.002028	0.5
113	-0.670027	32.790932	15.967921	0.002282	0.5
114	-0.704452	32.701354	15.994556	0.002044	0.5
115	-0.703785	32.610647	16.021619	0.002902	0.6
116	-0.681755	32.948127	15.921393	0.002026	0.6
117	-0.721501	33.925830	15.637986	0.002159	0.6
118	-0.680077	33.835105	15.663859	0.004115	0.6
119	-0.677083	33.744402	15.689811	0.001857	0.6
120	-0.670802	33.674486	15.709875	0.002998	0.6
121	-0.693510	33.590609	15.734013	0.001444	0.6
122	-0.717300	34.356887	15.516215	0.003172	0.6
123	-0.703953	34.267399	15.541338	0.003652	0.6
124	-0.692466	35.266890	15.265271	0.001973	0.6
125	-0.694723	35.176272	15.289896	0.002539	0.6
126	-0.678558	35.085553	15.314627	0.001870	0.6
127	-0.664732	34.994828	15.339441	0.002512	0.5
128	-0.680068	35.649064	15.162287	0.003119	0.6
129	-0.710259	35.620255	15.170001	0.003762	0.6
130	-0.666580	35.529530	15.194348	0.002094	0.6
131	-0.709632	35.438804	15.218773	0.002960	0.6
132	-0.663878	36.438740	14.953833	0.004249	0.6
133	-0.664565	37.438740	14.697944	0.001078	0.6
134	-0.721081	37.673572	14.639118	0.003789	0.5
135	-0.693874	38.662911	14.396370	0.001228	0.6
136	-0.708882	39.217201	14.263854	0.004513	0.6
137	-0.654135	39.130131	14.284508	0.002398	0.6
138	-0.689040	40.130124	14.050836	0.002527	0.6
139	-0.726498	40.039493	14.071699	0.002851	0.6
140	-0.676755	39.948976	14.092597	0.001980	0.6
141	-0.723309	39.858250	14.113606	0.001949	0.6
142	-0.718249	40.855034	13.886167	0.003056	0.6
143	-0.683019	40.764312	13.906564	0.001347	0.6
144	-0.684295	41.731694	13.692111	0.002923	0.6
145	-0.688840	41.642383	13.711633	0.002272	0.5
146	-0.690344	41.558947	13.729920	0.002017	0.6
147	-0.718106	41.468228	13.749859	0.003314	0.6
148	-0.695811	41.379051	13.769516	0.001731	0.5
149	-0.698814	42.239425	13.582182	0.002286	0.5
150	-0.682882	43.209900	13.376899	0.001673	0.5
151	-0.750507	43.451763	13.326701	0.003448	0.5
152	-0.701769	43.789421	13.257247	0.002706	0.5
153	-0.668229	43.698793	13.275817	0.002561	0.5
154	-0.703098	43.608073	13.294459	0.001872	0.5
155	-0.683483	43.559929	13.304372	0.002027	0.6
156	-0.685067	44.554818	13.102459	0.004988	0.6
157	-0.731720	44.464092	13.120618	0.002097	0.6
158	-0.689566	45.464092	12.923209	0.003560	0.6
159	-0.735440	46.382159	12.747133	0.002987	0.6
160	-0.714188	46.465030	12.731475	0.003418	0.7
161	-0.711212	47.465004	12.545524	0.002057	0.6
162	-0.662282	47.374302	12.562166	0.002820	0.6
163	-0.733647	48.329483	12.389092	0.004761	0.6
164	-0.662112	48.249168	12.403461	0.001353	0.6
165	-0.673017	49.039398	12.263517	0.003557	0.6
166	-0.696131	48.951216	12.278977	0.003393	0.6
167	-0.696882	49.951216	12.105914	0.003519	0.6
168	-0.693726	50.947917	11.938210	0.003337	0.6
169	-0.686262	51.947917	11.774556	0.001059	0.6
170	-0.710291	51.860896	11.788619	0.001499	0.5
171	-0.669518	51.776547	11.802282	0.002592	0.6
172	-0.662790	51.685992	11.816986	0.004584	0.6
173	-0.679866	52.444514	11.694942	0.001459	0.5
174	-0.744855	52.353788	11.709407	0.001358	0.5
175	-0.668567	52.747854	11.646838	0.003414	0.6
176	-0.703751	52.679083	11.657709	0.003492	0.5
177	-0.652989	53.614867	11.511504	0.001642	0.6
178	-0.665332	53.524149	11.525517	0.002670	0.6
179	-0.666724	53.433489	11.539555	0.001319	0.6
180	-0.668987	53.362402	11.550586	0.003145	0.6
181	-0.643507	53.271678	11.564696	0.004161	0.7
182	-0.681213	53.866050	11.472882	0.002230	0.6
183	-0.675782	54.866050	11.321656	0.002964	0.6
184	-0.684314	54.777389	11.334903	0.002079	0.6
185	-0.679247	55.777360	11.187274	0.002717	0.6
186	-0.672563	55.686653	11.200506	0.003131	0.5
187	-0.694379	55.596101	11.213748	0.002003	0.5
188	-0.687227	56.589689	11.070148	0.001877	0.6
189	-0.698488	56.498989	11.083104	0.002373	0.6
190	-0.691211	56.803393	11.039741	0.003295	0.6
191	-0.681803	57.801307	10.899938	0.001388	0.6
192	-0.713521	57.710589	10.912501	0.002569	0.6
193	-0.718869	57.697763	10.914279	0.003509	0.6
194	-0.686772	58.670183	10.781064	0.002617	0.6
195	-0.682123	59.596486	10.657156	0.003810	0.6
196	-0.717341	59.505761	10.669166	0.003424	0.6
197	-0.667393	60.141464	10.585579	0.002382	0.5
198	-0.664590	60.075366	10.594209	0.002059	0.6
199	-0.677939	59.990268	10.605340	0.004482	0.6
200	-0.678330	60.161985	10.582902	0.002516	0.6
201	-0.696305	60.071259	10.594745	0.002819	0.6
202	-0.726832	59.980652	10.606599	0.003138	0.7
203	-0.675758	59.966187	10.608494	0.002847	0.6
204	-0.704988	60.966119	10.479078	0.001937	0.7
205	-0.710626	61.638519	10.393813	0.001688	0.7
206	-0.697718	61.550137	10.404941	0.001944	0.6
207	-0.682516	61.459689	10.416354	0.002503	0.6
208	-0.709672	61.519118	10.408853	0.001969	0.6
209	-0.683843	62.276705	10.314161	0.002995	0.5
210	-0.685719	62.186164	10.325387	0.003074	0.6
211	-0.712925	62.324303	10.308269	0.002677	0.6
212	-0.691413	63.289772	10.190197	0.002202	0.6
213	-0.687643	63.275375	10.191937	0.004083	0.6
214	-0.639314	64.275375	10.072419	0.002758	0.6
215	-0.676443	64.184801	10.083129	0.002647	0.6
216	-0.695865	65.184798	9.966135	0.003954	0.6
217	-0.691813	66.184798	9.851825	0.002236	0.6
218	-0.686419	66.094072	9.862087	0.002497	0.6
219	-0.665678	67.094036	9.750142	0.003644	0.6
220	-0.730779	67.003393	9.760184	0.003263	0.6
221	-0.689594	66.912672	9.770256	0.002848	0.5
222	-0.685968	67.905505	9.661149	0.003052	0.6
223	-0.682126	68.105430	9.639473	0.002120	0.6
224	-0.688752	68.030962	9.647535	0.003070	0.6
225	-0.683619	67.940848	9.657310	0.002154	0.6
226	-0.663123	68.936831	9.550363	0.003167	0.6
227	-0.701919	69.618595	9.478511	0.002747	0.6
228	-0.690390	70.612016	9.375728	0.003166	0.6
229	-0.689642	70.521291	9.385022	0.002144	0.5
230	-0.683838	71.323249	9.303500	0.002803	0.6
231	-0.686728	71.232524	9.312651	0.001570	0.6
232	-0.686551	72.231826	9.212834	0.004453	0.6
233	-0.684045	72.147408	9.221184	0.003366	0.6
234	-0.719030	73.147408	9.123239	0.003149	0.6
235	-0.694037	74.140847	9.027977	0.001939	0.6
236	-0.681475	74.050153	9.036591	0.001494	0.6
237	-0.697257	74.895603	8.956921	0.001717	0.6
238	-0.679387	74.807029	8.965202	0.001857	0.6
239	-0.715198	74.716392	8.973691	0.002272	0.5
240	-0.713648	75.565501	8.894785	0.006021	0.6
241	-0.693652	75.474775	8.903149	0.002536	0.5
242	-0.677567	75.384049	8.911530	0.002786	0.5
243	-0.706373	76.383874	8.820037	0.002288	0.6
244	-0.674083	77.383784	8.730395	0.002087	0.6
245	-0.679389	77.324226	8.735684	0.004302	0.6
246	-0.682146	77.234122	8.743696	0.003707	0.5
247	-0.668814	78.234122	8.655585	0.002854	0.5
248	-0.665272	78.143396	8.663505	0.003026	0.6
249	-0.701782	79.143387	8.576995	0.005160	0.6
250	-0.734580	80.143383	8.492195	0.003333	0.5
251	-0.664282	81.143383	8.409055	0.003070	0.5
252	-0.682746	82.137707	8.327986	0.002378	0.6
253	-0.676767	82.985882	8.260057	0.002718	0.6
254	-0.717791	83.880740	8.189581	0.003382	0.6
255	-0.707372	84.879116	8.112358	0.005551	0.6
256	-0.698260	85.879116	8.036456	0.002461	0.6
257	-0.698508	86.870402	7.962604	0.001779	0.6
258	-0.730092	87.040855	7.950042	0.003083	0.7
259	-0.659038	86.950131	7.956724	0.001163	0.6
260	-0.697424	87.740861	7.898865	0.001491	0.6
261	-0.695818	87.846661	7.891187	0.003353	0.6
262	-0.701365	88.845599	7.819424	0.002480	0.6
263	-0.710607	88.754873	7.825888	0.003017	0.6
264	-0.675481	89.753475	7.755326	0.004875	0.6
265	-0.656159	90.753475	7.685930	0.002153	0.6
266	-0.632450	91.753475	7.617764	0.001119	0.6
267	-0.706146	91.662988	7.623882	0.000755	0.6
268	-0.653452	91.761574	7.617217	0.001483	0.5
269	-0.675325	91.692062	7.621915	0.003105	0.6
270	-0.688229	92.537424	7.565165	0.001596	0.5
271	-0.693004	92.446703	7.571215	0.001876	0.5
272	-0.698332	92.401237	7.574250	0.001935	0.6
273	-0.718174	92.310840	7.580293	0.003081	0.5
274	-0.695949	92.220186	7.586362	0.002713	0.5
275	-0.691037	93.220186	7.519943	0.002204	0.6
276	-0.687907	93.129490	7.525919	0.002661	0.5
277	-0.675300	93.038764	7.531907	0.002895	0.7
278	-0.720496	92.948039	7.537904	0.002693	0.5
279	-0.687199	93.947241	7.472379	0.002864	0.6
280	-0.690292	94.946912	7.407954	0.001915	0.6
281	-0.697766	94.882034	7.412101	0.002790	0.6
282	-0.691641	95.508052	7.372275	0.003174	0.6
283	-0.668020	96.507977	7.309541	0.004088	0.5
284	-0.655676	96.425237	7.314691	0.002159	0.5
285	-0.711771	97.425237	7.252925	0.003150	0.5
286	-0.686554	98.396330	7.193934	0.001749	0.5
287	-0.704999	98.305605	7.199405	0.001337	0.6
288	-0.689023	99.264349	7.142011	0.002890	0.5
289	-0.691251	99.953554	7.101315	0.001299	0.5
290	-0.662412	99.862913	7.106641	0.003034	0.6
291	-0.642195	99.772707	7.111949	0.001225	0.6
292	-0.644904	99.783339	7.111323	0.004454	0.5
293	-0.679385	99.692686	7.116664	0.001904	0.5
294	-0.661347	99.601961	7.122018	0.002107	0.6
295	-0.673303	99.589848	7.122733	0.001265	0.5
296	-0.706345	99.548900	7.125153	0.004958	0.5
297	-0.704229	99.458178	7.130519	0.000798	0.5
298	-0.661062	99.376431	7.135361	0.003215	0.5
299	-0.684216	99.333453	7.137910	0.002537	0.5
300	-0.701032	99.242728	7.143296	0.002566	0.5
301	-0.672176	100.242499	7.084392	0.004338	0.5
302	-0.723860	101.242488	7.026439	0.002681	0.5
303	-0.667256	101.151762	7.031657	0.003341	0.6
304	-0.688672	101.061038	7.036884	0.002702	0.6
305	-0.700965	102.060654	6.979724	0.001891	0.6
306	-0.715378	103.042669	6.924467	0.001919	0.6
307	-0.667048	103.941214	6.874668	0.001672	0.6
308	-0.708961	104.848256	6.825119	0.003027	0.5
309	-0.679450	105.038980	6.814791	0.002839	0.6
310	-0.691835	106.038980	6.761148	0.002957	0.5
311	-0.670366	105.948254	6.765980	0.002832	0.6
312	-0.707027	106.482824	6.737608	0.005409	0.6
313	-0.687326	107.482824	6.685169	0.003293	0.5
314	-0.716564	108.089819	6.653734	0.002954	0.6
315	-0.673319	108.035787	6.656520	0.002403	0.5
316	-0.694338	109.026706	6.605792	0.001684	0.6
317	-0.732681	108.945837	6.609903	0.003029	0.6
318	-0.700371	109.338056	6.590012	0.003346	0.5
319	-0.681193	109.247331	6.594602	0.001276	0.5
320	-0.737820	109.201364	6.596930	0.004844	0.5
321	-0.704762	110.065384	6.553442	0.003108	0.5
322	-0.675392	110.122725	6.550576	0.003307	0.6
323	-0.710348	110.032031	6.555110	0.004415	0.5
324	-0.699515	111.032031	6.505462	0.002053	0.5
325	-0.674203	112.032025	6.456561	0.001135	0.5
326	-0.714146	112.976854	6.411028	0.003796	0.5
327	-0.687772	112.886142	6.415372	0.003187	0.6
328	-0.695828	113.886142	6.367810	0.001530	0.6
329	-0.731914	114.879548	6.321255	0.003698	0.6
330	-0.675692	115.670537	6.284671	0.002733	0.5
331	-0.686395	115.579812	6.288846	0.002027	0.6
332	-0.674646	115.489642	6.293000	0.002804	0.6
333	-0.693989	115.399826	6.297144	0.003302	0.6
334	-0.666485	115.309121	6.301334	0.002197	0.5
335	-0.676089	116.304071	6.255673	0.004145	0.6
336	-0.665693	116.213522	6.259801	0.002467	0.5
337	-0.657116	117.206893	6.214808	0.003206	0.6
338	-0.687619	117.126304	6.218434	0.003566	0.5
339	-0.714424	117.035578	6.222521	0.005668	0.6
340	-0.680228	118.035578	6.177767	0.002104	0.6
341	-0.689373	119.035480	6.133655	0.002795	0.5
342	-0.674113	118.944755	6.137632	0.002310	0.5
343	-0.736800	119.872246	6.097222	0.004088	0.5
344	-0.653221	119.781643	6.101146	0.001925	0.5
345	-0.699192	119.690917	6.105080	0.002173	0.5
346	-0.687442	119.600194	6.109020	0.003516	0.5
347	-0.711033	119.532115	6.111979	0.003622	0.5
348	-0.692590	120.530184	6.068877	0.003621	0.5
349	-0.721525	121.526798	6.026441	0.005295	0.5
350	-0.675777	121.436072	6.030280	0.001418	0.5
351	-0.646765	122.436072	5.988238	0.003743	0.6
352	-0.681222	123.432211	5.946938	0.001377	0.6
353	-0.658586	124.097959	5.919651	0.002752	0.6
354	-0.719805	124.009141	5.923277	0.004562	0.7
355	-0.711818	123.918415	5.926985	0.003922	0.6
356	-0.696240	123.827690	5.930698	0.002364	0.6
357	-0.694881	123.736964	5.934416	0.002010	0.5
358	-0.695097	123.646388	5.938132	0.002780	0.5
359	-0.675478	123.556014	5.941844	0.002786	0.5
360	-0.693584	123.465288	5.945576	0.002550	0.5
361	-0.714685	123.374617	5.949310	0.002720	0.6
362	-0.724156	123.316712	5.951697	0.002967	0.5
363	-0.697560	123.225986	5.955441	0.004027	0.5
364	-0.685588	124.225986	5.914433	0.003911	0.5
365	-0.681025	125.225986	5.873986	0.002364	0.5
366	-0.689943	125.135818	5.877610	0.002147	0.5
367	-0.703190	125.045093	5.881261	0.001897	0.5
368	-0.679241	124.954370	5.884917	0.003396	0.5
369	-0.673361	124.863646	5.888577	0.002515	0.5
370	-0.675350	124.772920	5.892242	0.002738	0.5
371	-0.693593	124.682194	5.895912	0.003205	0.5
372	-0.721660	124.591470	5.899586	0.002348	0.5
373	-0.694529	125.562858	5.860484	0.001595	0.6
374	-0.694505	125.472842	5.864086	0.002504	0.5
375	-0.703563	126.472273	5.824345	0.001896	0.5
376	-0.696604	127.360979	5.789456	0.001902	0.6
377	-0.719191	127.273084	5.792888	0.001507	0.7
378	-0.687173	127.263530	5.793261	0.002601	0.7
379	-0.701277	128.262411	5.754492	0.003971	0.6
380	-0.699319	129.262406	5.716196	0.004039	0.6
381	-0.672305	130.262406	5.678406	0.003864	0.6
382	-0.691873	131.262406	5.641112	0.002596	0.5
383	-0.704192	132.262406	5.604305	0.001521	0.6
384	-0.662473	132.171752	5.607622	0.003038	0.5
385	-0.698801	132.081027	5.610946	0.002834	0.5
386	-0.746376	133.080974	5.574532	0.001583	0.6
387	-0.693914	132.990403	5.577811	0.003866	0.5
388	-0.701583	132.899678	5.581099	0.001702	0.5
389	-0.684645	132.809110	5.584385	0.001107	0.5
390	-0.683226	133.677820	5.553022	0.002949	0.5
391	-0.667368	134.608163	5.519822	0.001800	0.5
392	-0.700762	134.607167	5.519857	0.002827	0.6
393	-0.666423	135.607007	5.484616	0.003083	0.5
394	-0.710088	135.516281	5.487795	0.003903	0.5
395	-0.651083	136.516281	5.452956	0.002874	0.5
396	-0.654206	137.516281	5.418556	0.001938	0.5
397	-0.663567	137.539567	5.417760	0.001251	0.7
398	-0.679568	137.449330	5.420846	0.000490	0.5
399	-0.703903	137.402155	5.422460	0.004741	0.7
400	-0.683819	137.347558	5.424330	0.000511	0.7
401	-0.672782	137.288695	5.426347	0.003846	0.7
402	-0.721341	137.211204	5.429005	0.003853	0.6
403	-0.686967	138.211076	5.394909	0.002157	0.6
404	-0.711621	138.120354	5.397985	0.004083	0.6
405	-0.682550	138.030521	5.401035	0.001134	0.5
406	-0.672020	137.939849	5.404116	0.002663	0.6
407	-0.694708	138.125238	5.397820	0.001967	0.5
408	-0.708274	138.034624	5.400895	0.003748	0.5
409	-0.683998	137.943899	5.403978	0.003357	0.5
410	-0.654770	138.036229	5.400841	0.001690	0.5
411	-0.676155	137.945504	5.403923	0.002120	0.6
412	-0.685524	138.762718	5.376281	0.002349	0.6
413	-0.708468	138.672015	5.379336	0.002444	0.6
414	-0.706851	139.540746	5.350226	0.002099	0.5
415	-0.675563	139.450020	5.353252	0.002936	0.6
416	-0.671753	139.751985	5.343196	0.001620	0.5
417	-0.676658	140.738681	5.310599	0.002470	0.6
418	-0.676070	140.649785	5.313520	0.002857	0.5
419	-0.709455	140.559059	5.316504	0.002316	0.5
420	-0.709017	141.554777	5.283938	0.002205	0.6
421	-0.695513	141.763563	5.277160	0.003419	0.8
422	-0.664551	142.763563	5.244936	0.002488	0.7
423	-0.693952	143.260847	5.229057	0.003151	0.7
424	-0.695962	143.170209	5.231944	0.002513	0.6
425	-0.700040	143.166458	5.232064	0.003306	0.6
426	-0.695928	144.142338	5.201146	0.001499	0.5
427	-0.712477	145.142242	5.169843	0.001593	0.6
428	-0.659002	145.509428	5.158443	0.002470	0.6
429	-0.684185	145.418704	5.161255	0.003696	0.6
430	-0.684532	146.418701	5.130427	0.004334	0.6
431	-0.728392	146.331800	5.133091	0.003395	0.6
432	-0.725673	147.228400	5.105733	0.003050	0.5
433	-0.674570	147.138289	5.108470	0.001764	0.6
434	-0.674221	147.069528	5.110560	0.002958	0.6
435	-0.691874	146.990946	5.112950	0.003139	0.6
436	-0.695815	147.990940	5.082695	0.002974	0.6
437	-0.728290	148.963165	5.053621	0.001199	0.5
438	-0.721005	148.872470	5.056319	0.005480	0.6
439	-0.651784	148.782704	5.058992	0.001302	0.5
440	-0.676424	148.692134	5.061692	0.005002	0.6
441	-0.685307	148.601410	5.064400	0.001786	0.6
442	-0.715983	148.537520	5.066308	0.002815	0.6
443	-0.704933	149.391896	5.040905	0.002112	0.6
444	-0.700558	149.380258	5.041249	0.002284	0.6
445	-0.670775	149.289562	5.043934	0.004627	0.6
446	-0.690460	149.198837	5.046623	0.003565	0.6
447	-0.702840	149.123875	5.048847	0.004274	0.6
448	-0.676369	149.033150	5.051540	0.002311	0.5
449	-0.698439	148.967664	5.053487	0.001988	0.6
450	-0.679360	148.876939	5.056186	0.002121	0.6
451	-0.680516	148.786370	5.058883	0.002588	0.6
452	-0.703291	148.904500	5.055365	0.003030	0.5
453	-0.691057	149.904499	5.025785	0.003254	0.5
454	-0.680146	150.904499	4.996550	0.004273	0.6
455	-0.693208	151.903025	4.967694	0.003795	0.6
456	-0.677495	151.812299	4.970302	0.003047	0.6
457	-0.685965	152.812298	4.941706	0.003252	0.6
458	-0.687836	153.812298	4.913438	0.002255	0.7
459	-0.691736	153.889010	4.911283	0.002853	0.7
460	-0.709816	153.798287	4.913832	0.001759	0.7
461	-0.729930	153.720514	4.916019	0.003713	0.6
462	-0.700099	154.717162	4.888136	0.003246	0.7
463	-0.672619	154.653024	4.889921	0.002049	0.6
464	-0.688208	154.562644	4.892438	0.002296	0.6
465	-0.713820	154.471920	4.894967	0.003553	0.6
466	-0.731732	154.386977	4.897338	0.003778	0.8
467	-0.707703	154.296251	4.899873	0.003299	0.6
468	-0.721202	154.205526	4.902410	0.002278	0.8
469	-0.668440	154.115184	4.904939	0.002987	0.6
470	-0.717052	155.114884	4.877097	0.003670	0.6
471	-0.712620	155.141827	4.876351	0.002508	0.6
472	-0.694379	155.600780	4.863678	0.001760	0.6
473	-0.691235	155.510072	4.866178	0.001858	0.7
474	-0.673297	155.923112	4.854817	0.002646	0.6
475	-0.706550	155.832419	4.857307	0.002075	0.5
476	-0.671916	156.832399	4.829994	0.001641	0.6
477	-0.669715	156.741808	4.832455	0.002931	0.6
478	-0.715013	156.652212	4.834892	0.002462	0.6
479	-0.710441	156.562796	4.837327	0.003813	0.6
480	-0.691983	157.562760	4.810238	0.001580	0.6
481	-0.695966	157.472521	4.812670	0.002020	0.6
482	-0.708132	158.227740	4.792391	0.003174	0.6
483	-0.676734	158.137166	4.794814	0.001968	0.6
484	-0.690534	158.312073	4.790137	0.002531	0.6
485	-0.697597	158.229035	4.792356	0.002089	0.6
486	-0.687935	158.140741	4.794718	0.003138	0.7
487	-0.681552	159.140737	4.768102	0.004407	0.8
488	-0.693939	159.119505	4.768664	0.001827	0.6
489	-0.713078	160.119499	4.742335	0.001696	0.6
490	-0.694407	160.477368	4.732983	0.002178	0.6
491	-0.680903	161.476411	4.707071	0.002592	0.6
492	-0.707785	161.767357	4.699577	0.002110	0.7
493	-0.698413	162.754912	4.674320	0.002502	0.6
494	-0.719376	162.664187	4.676629	0.002658	0.6
495	-0.686757	162.573468	4.678941	0.000877	0.7
496	-0.693235	162.607168	4.678082	0.000939	0.6
497	-0.696373	162.977867	4.668656	0.002759	0.7
498	-0.681572	162.984458	4.668489	0.001690	0.7
499	-0.702533	162.893738	4.670792	0.004575	0.6
500	-0.701949	163.893281	4.645541	0.005225	0.6
501	-0.680434	163.812977	4.647560	0.003617	0.8
502	-0.684088	164.812977	4.622548	0.001646	0.6
503	-0.673975	164.722540	4.624799	0.003338	0.6
504	-0.655871	165.647239	4.601886	0.002781	0.6
505	-0.698302	166.361993	4.584331	0.001859	0.8
506	-0.726672	166.273635	4.586494	0.003235	0.7
507	-0.714515	166.182912	4.588717	0.002228	0.6
508	-0.712552	167.182912	4.564332	0.002915	0.6
509	-0.687539	167.092238	4.566533	0.002509	0.5
510	-0.707589	167.001512	4.568736	0.001742	0.6
511	-0.703839	166.971297	4.569471	0.003002	0.6
512	-0.682668	167.971251	4.545291	0.002227	0.6
513	-0.670458	168.971230	4.521365	0.003858	0.5
514	-0.672347	168.881268	4.523508	0.002435	0.6
