1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
103	-0.587418	43.096781	8.058531	0.003378	0.6
104	-0.573087	43.557190	8.001059	0.006624	0.6
105	-0.620982	43.396024	8.021084	0.003706	0.6
106	-0.640441	43.225627	8.042364	0.009523	0.6
107	-0.593553	44.225625	7.919064	0.005514	0.5
108	-0.604711	44.055228	7.939806	0.006003	0.6
109	-0.632595	45.055228	7.819606	0.008307	0.6
110	-0.581827	44.884941	7.839817	0.007763	0.6
111	-0.609960	45.884941	7.722604	0.007151	0.6
112	-0.624233	46.883645	7.608989	0.005533	0.6
113	-0.643349	46.713266	7.628134	0.008615	0.6
114	-0.585323	47.713236	7.517124	0.003040	0.6
115	-0.619414	47.542969	7.535797	0.007400	0.6
116	-0.597744	47.932633	7.493198	0.008158	0.6
117	-0.630342	47.762236	7.511767	0.007102	0.5
118	-0.577417	48.762236	7.404090	0.007430	0.8
119	-0.631883	48.591852	7.422218	0.010107	0.7
120	-0.626936	49.227730	7.355013	0.009121	0.6
121	-0.607410	50.226266	7.251902	0.005374	0.6
122	-0.637831	50.056295	7.269249	0.005564	0.6
123	-0.613642	50.824052	7.191545	0.005139	0.6
124	-0.567249	50.702992	7.203687	0.007548	0.5
125	-0.605849	51.702992	7.104603	0.007295	0.7
126	-0.610860	52.698361	7.008648	0.003105	0.6
127	-0.638370	53.551428	6.928451	0.005005	0.7
128	-0.632169	53.381903	6.944241	0.005482	0.5
129	-0.621534	54.345386	6.855442	0.005947	0.6
130	-0.584652	54.193968	6.869246	0.007127	0.6
131	-0.618676	55.193929	6.779095	0.011905	0.6
132	-0.590222	55.023531	6.794290	0.002063	0.6
133	-0.658966	54.853551	6.809515	0.005956	0.6
134	-0.583072	55.800455	6.725558	0.007051	0.6
135	-0.550149	56.800455	6.639111	0.002361	0.6
136	-0.621703	56.673545	6.649959	0.004737	0.5
137	-0.622447	56.506110	6.664325	0.006420	0.6
138	-0.620426	57.506084	6.579438	0.004765	0.6
139	-0.579671	58.506083	6.496684	0.009632	0.6
140	-0.573030	58.335729	6.510634	0.004969	0.6
141	-0.625415	59.335727	6.429591	0.006087	0.6
142	-0.601069	59.231261	6.437963	0.006138	0.5
143	-0.603678	59.060864	6.451665	0.006507	0.6
144	-0.606715	58.890550	6.465419	0.008291	0.6
145	-0.598055	59.888246	6.385673	0.001815	0.6
146	-0.616751	59.718204	6.399125	0.004501	0.6
147	-0.626508	60.509515	6.337001	0.008195	0.6
148	-0.602032	60.426126	6.343491	0.003513	0.7
149	-0.587432	61.284087	6.277349	0.003929	0.6
150	-0.630776	62.278850	6.202366	0.005129	0.6
151	-0.585179	63.268029	6.129559	0.000974	0.6
152	-0.617523	63.115742	6.140657	0.002418	0.6
153	-0.599599	63.028898	6.147003	0.007411	0.5
154	-0.595614	62.873317	6.158405	0.003858	0.6
155	-0.599546	63.872441	6.085908	0.003361	0.5
156	-0.570717	64.785071	6.021163	0.005612	0.5
157	-0.610732	65.745770	5.954479	0.005070	0.6
158	-0.637806	65.641255	5.961662	0.003155	0.6
159	-0.647568	66.636685	5.893946	0.002851	0.6
160	-0.605771	66.479736	5.904520	0.005955	0.6
161	-0.570596	66.319286	5.915370	0.006493	0.7
162	-0.588601	66.148899	5.926935	0.001849	0.6
163	-0.603779	65.982925	5.938245	0.003478	0.6
164	-0.629499	66.361276	5.912527	0.006381	0.6
165	-0.631621	66.806759	5.882530	0.005058	0.6
166	-0.602452	66.636362	5.893968	0.003032	0.6
167	-0.603807	67.630034	5.827888	0.005194	0.6
168	-0.621834	67.663822	5.825667	0.005155	0.6
169	-0.580533	68.648682	5.761667	0.006648	0.6
170	-0.597334	68.478285	5.772640	0.004338	0.6
171	-0.625755	68.307905	5.783653	0.009620	0.6
172	-0.627798	69.307878	5.719611	0.004409	0.6
173	-0.616817	70.307852	5.656971	0.004179	0.6
174	-0.627177	71.281411	5.597291	0.004000	0.5
175	-0.597450	71.947043	5.557206	0.006555	0.6
176	-0.603683	72.944644	5.498194	0.006457	0.5
177	-0.631122	73.944375	5.440300	0.006050	0.6
178	-0.611225	73.903287	5.442655	0.002765	0.6
179	-0.592761	73.763015	5.450712	0.006882	0.6
180	-0.643186	73.625594	5.458628	0.003523	0.7
181	-0.584689	74.625393	5.401556	0.002274	0.6
182	-0.601327	74.536991	5.406554	0.007163	0.6
183	-0.619515	74.368562	5.416102	0.003649	0.6
184	-0.618806	74.198717	5.425765	0.006891	0.6
185	-0.584506	75.197186	5.369449	0.002828	0.6
186	-0.592510	75.027166	5.378956	0.004638	0.5
187	-0.566352	74.857338	5.388486	0.004891	0.6
188	-0.593651	74.686947	5.398081	0.011818	0.6
189	-0.610950	75.373795	5.359609	0.003358	0.6
190	-0.626248	76.371910	5.304670	0.003585	0.6
191	-0.585441	76.567680	5.294027	0.006993	0.6
192	-0.634300	76.401877	5.303038	0.006563	0.6
193	-0.623708	76.231480	5.312332	0.005532	0.6
194	-0.587027	76.061082	5.321658	0.003260	0.6
195	-0.617734	76.356708	5.305499	0.006793	0.6
196	-0.572980	77.356667	5.251560	0.004882	0.6
197	-0.627764	77.961754	5.219450	0.002352	0.6
198	-0.592488	77.792917	5.228370	0.003679	0.6
199	-0.587320	78.506746	5.190863	0.008520	0.6
200	-0.629008	78.336349	5.199767	0.008298	0.6
201	-0.607827	78.167360	5.208628	0.008403	0.7
202	-0.606277	79.167360	5.156629	0.004742	0.6
203	-0.600542	80.167357	5.105658	0.011116	0.6
204	-0.582013	81.167357	5.055684	0.008840	0.6
205	-0.580449	82.167357	5.006679	0.002871	0.7
206	-0.606204	82.003183	5.014659	0.009700	0.5
207	-0.638601	82.997810	4.966700	0.005166	0.6
208	-0.615756	82.831890	4.974636	0.006240	0.6
209	-0.635474	82.731074	4.979471	0.007187	0.5
210	-0.587687	83.731074	4.931926	0.004654	0.5
211	-0.605328	84.731074	4.885280	0.006195	0.6
212	-0.595039	85.723906	4.839833	0.005872	0.5
213	-0.580722	86.723751	4.794912	0.004466	0.5
214	-0.599073	86.561400	4.802149	0.006513	0.6
215	-0.627190	86.391458	4.809748	0.005606	0.7
216	-0.634596	87.244483	4.771845	0.003617	0.6
217	-0.615713	87.790125	4.747912	0.005541	0.6
218	-0.584569	88.568071	4.714201	0.007622	0.7
219	-0.605216	88.398984	4.721487	0.009338	0.6
220	-0.590949	89.398984	4.678720	0.007546	0.6
221	-0.609892	90.398982	4.636720	0.008503	0.7
222	-0.610306	91.398982	4.595468	0.005639	0.6
223	-0.586494	91.228961	4.602430	0.005682	0.6
224	-0.587334	91.058565	4.609428	0.008746	0.6
225	-0.591044	91.189480	4.604049	0.006078	0.6
226	-0.602716	91.019083	4.611053	0.006346	0.6
227	-0.610232	91.950120	4.573044	0.002566	0.6
228	-0.626733	91.966486	4.572382	0.005385	0.6
229	-0.606693	91.876933	4.576009	0.004273	0.6
230	-0.649606	91.731855	4.581898	0.007134	0.6
231	-0.602677	92.702651	4.542778	0.003150	0.6
232	-0.614756	92.532268	4.549595	0.004260	0.6
233	-0.598879	93.018839	4.530180	0.007454	0.6
234	-0.625531	92.848465	4.536960	0.004073	0.6
235	-0.625513	92.678123	4.543758	0.007041	0.6
236	-0.579352	92.671345	4.544029	0.004806	0.6
237	-0.590224	93.671304	4.504404	0.004134	0.7
238	-0.618051	94.670308	4.465501	0.004780	0.7
239	-0.601853	94.500877	4.472052	0.005886	0.7
240	-0.642645	94.340199	4.478282	0.005195	0.6
241	-0.637632	95.340192	4.439789	0.006062	0.7
242	-0.566549	96.337756	4.402043	0.006585	0.7
243	-0.651980	96.311952	4.403012	0.004791	0.6
244	-0.570403	96.141663	4.409412	0.005645	0.6
245	-0.642202	96.077499	4.411829	0.015067	0.6
246	-0.638834	97.077499	4.374465	0.008120	0.6
247	-0.620781	98.077499	4.337729	0.009103	0.6
248	-0.605712	99.016637	4.303786	0.004853	0.6
249	-0.602219	100.004610	4.268646	0.009269	0.6
250	-0.583512	99.834332	4.274662	0.007189	0.6
251	-0.590983	99.729946	4.278358	0.003925	0.6
252	-0.597330	100.723668	4.243430	0.005713	0.6
253	-0.597325	101.497003	4.216641	0.002560	0.6
254	-0.595963	101.994545	4.199584	0.006400	0.6
255	-0.618851	102.989737	4.165876	0.001892	0.6
256	-0.578622	102.828319	4.171307	0.006602	0.6
257	-0.618087	103.388893	4.152508	0.004467	0.6
258	-0.609066	104.157279	4.127014	0.007932	0.6
259	-0.598305	105.156132	4.094338	0.004982	0.6
260	-0.605359	106.156132	4.062139	0.006799	0.6
261	-0.582973	105.985735	4.067590	0.006771	0.7
262	-0.633090	106.793768	4.041871	0.006591	0.6
263	-0.598156	107.793735	4.010489	0.004006	0.8
264	-0.614859	108.793186	3.979607	0.002998	0.6
265	-0.594590	108.623633	3.984813	0.004895	0.6
266	-0.597274	108.626981	3.984710	0.008096	0.6
267	-0.608158	108.456586	3.989955	0.006840	0.6
268	-0.604367	108.286188	3.995213	0.008322	0.6
269	-0.603958	108.115791	4.000486	0.003138	0.6
270	-0.646534	109.026810	3.972457	0.009280	0.6
271	-0.623467	108.857476	3.977637	0.004754	0.7
272	-0.583247	108.724991	3.981699	0.005358	0.6
273	-0.636338	109.723736	3.951279	0.003760	0.6
274	-0.582423	109.710534	3.951678	0.007806	0.6
275	-0.620142	109.540137	3.956836	0.007528	0.6
276	-0.632298	110.540136	3.926755	0.006541	0.6
277	-0.620422	110.373041	3.931750	0.004650	0.6
278	-0.593994	111.372029	3.902077	0.005383	0.6
279	-0.600150	112.319609	3.874343	0.005497	0.6
280	-0.602264	112.450232	3.870551	0.006041	0.5
281	-0.587106	112.279851	3.875499	0.004425	0.6
282	-0.606115	113.257248	3.847285	0.002430	0.6
283	-0.630995	114.222538	3.819821	0.006695	0.6
284	-0.602771	114.052305	3.824636	0.007612	1.0
285	-0.633238	113.881911	3.829467	0.006643	0.7
286	-0.600703	113.711514	3.834311	0.010271	0.6
287	-0.596792	114.711514	3.806058	0.005503	0.7
288	-0.592103	115.711514	3.778218	0.006922	0.6
289	-0.600453	116.711512	3.750782	0.007625	0.6
290	-0.611799	117.711509	3.723742	0.004963	0.6
291	-0.577843	117.542381	3.728288	0.002392	0.6
292	-0.632860	118.157009	3.711821	0.010058	0.6
293	-0.603725	119.150987	3.685496	0.007115	0.6
294	-0.591754	120.150987	3.659386	0.005427	0.8
295	-0.634260	119.980591	3.663809	0.003457	0.6
296	-0.607843	119.883279	3.666339	0.007330	0.9
297	-0.637661	119.712889	3.670779	0.008908	0.8
298	-0.570687	119.543949	3.675191	0.006219	0.6
299	-0.570763	119.373552	3.679652	0.008756	0.6
300	-0.590426	119.203155	3.684125	0.005055	0.6
301	-0.624580	119.032758	3.688608	0.004070	0.6
302	-0.613411	118.883920	3.692532	0.003477	1.1
303	-0.617285	118.715212	3.696991	0.007281	0.9
304	-0.609537	119.694388	3.671262	0.005035	0.7
305	-0.594774	119.524000	3.675713	0.003751	0.6
306	-0.631580	120.522793	3.649772	0.008706	0.9
307	-0.609291	121.522793	3.624163	0.003203	1.0
308	-0.627599	121.356112	3.628407	0.006159	0.6
309	-0.581826	121.369074	3.628076	0.005276	0.6
310	-0.605329	121.198684	3.632424	0.009665	0.6
311	-0.612314	122.198649	3.607058	0.002088	0.6
312	-0.591784	122.738489	3.593511	0.006803	0.6
313	-0.619438	123.270577	3.580258	0.004080	0.6
314	-0.635831	123.443114	3.575981	0.002479	0.6
315	-0.631823	123.301855	3.579482	0.004990	0.6
316	-0.613229	123.292918	3.579704	0.005767	0.6
317	-0.590201	123.214902	3.581640	0.004597	0.6
318	-0.602514	123.045192	3.585860	0.006846	0.6
319	-0.597339	123.994797	3.562375	0.004465	0.6
320	-0.618532	123.824402	3.566567	0.004475	0.7
321	-0.624344	124.813298	3.542379	0.006330	0.7
322	-0.582735	124.642937	3.546522	0.004683	0.7
323	-0.628484	125.642749	3.522342	0.003683	0.7
324	-0.612290	125.473071	3.526422	0.006725	0.6
325	-0.581627	125.302674	3.530529	0.005615	0.6
326	-0.613054	126.302619	3.506563	0.003808	0.6
327	-0.576541	126.140737	3.510421	0.005312	0.6
328	-0.566756	127.090578	3.487905	0.006115	0.6
329	-0.559562	128.090307	3.464517	0.006161	0.6
330	-0.615879	129.090305	3.441434	0.004558	0.6
331	-0.623792	128.919908	3.445346	0.007898	0.6
332	-0.594879	128.749788	3.449260	0.004036	0.7
333	-0.590008	128.579924	3.453177	0.004020	0.7
334	-0.618875	128.418091	3.456917	0.008509	0.6
335	-0.618532	129.406104	3.434208	0.010517	0.6
336	-0.588525	130.406045	3.411528	0.004305	0.6
337	-0.601605	131.400446	3.389268	0.003344	0.6
338	-0.579012	132.354848	3.368175	0.002456	0.6
339	-0.593668	132.217899	3.371185	0.001829	0.6
340	-0.601200	132.728876	3.359980	0.004809	0.6
341	-0.624192	133.151836	3.350761	0.009895	0.7
342	-0.610403	134.150147	3.329200	0.004049	0.7
343	-0.600381	135.150147	3.307880	0.005488	0.7
344	-0.607714	134.980834	3.311470	0.006443	0.7
345	-0.607125	134.819338	3.314902	0.009207	0.6
346	-0.615459	135.724860	3.295750	0.003786	0.6
347	-0.598622	135.554463	3.299337	0.007958	0.6
348	-0.609087	136.554420	3.278397	0.008115	0.6
349	-0.639695	136.384023	3.281946	0.004379	0.6
350	-0.612232	137.384022	3.261225	0.004690	0.6
351	-0.618938	138.383777	3.240768	0.007419	0.6
352	-0.612250	139.362786	3.220984	0.004005	0.6
353	-0.616903	139.227615	3.223701	0.005215	0.6
354	-0.598692	139.057295	3.227131	0.004927	0.6
355	-0.622905	138.889467	3.230519	0.004678	0.6
356	-0.577248	139.885972	3.210509	0.003091	0.6
357	-0.604626	139.786547	3.212494	0.007606	0.6
358	-0.587496	140.100703	3.206230	0.005857	0.6
359	-0.578054	139.932298	3.209585	0.004165	0.6
360	-0.636111	139.766359	3.212898	0.007068	0.6
361	-0.656005	139.602751	3.216171	0.004827	0.6
362	-0.618835	139.432355	3.219587	0.006067	0.6
363	-0.598552	139.634511	3.215535	0.006963	0.7
364	-0.614839	140.566558	3.196985	0.004449	0.8
365	-0.610480	140.405255	3.200180	0.006237	0.7
366	-0.618336	140.248109	3.203299	0.009029	0.7
367	-0.613707	140.120293	3.205840	0.002912	0.6
368	-0.627019	141.067247	3.187108	0.007642	0.6
369	-0.585919	141.800337	3.172757	0.007149	0.6
370	-0.598244	141.629940	3.176081	0.004580	0.6
371	-0.604572	141.704421	3.174627	0.007541	0.6
372	-0.600041	141.537752	3.177883	0.005872	0.6
373	-0.607223	142.537001	3.158465	0.005290	0.6
374	-0.574796	143.524687	3.139504	0.006328	0.6
375	-0.606798	144.524677	3.120537	0.006127	0.6
376	-0.604353	145.522986	3.101829	0.002408	0.6
377	-0.604965	146.461349	3.084448	0.005319	0.6
378	-0.631618	146.532470	3.083139	0.004552	0.6
379	-0.623389	146.365146	3.086221	0.007442	0.6
380	-0.621808	146.194749	3.089367	0.004638	0.5
381	-0.638818	146.025213	3.092503	0.005861	0.6
382	-0.610708	145.858863	3.095586	0.006675	0.6
383	-0.601003	146.857634	3.077167	0.006995	0.6
384	-0.625730	147.857632	3.058943	0.005686	0.6
385	-0.563936	147.687235	3.062033	0.004098	0.6
386	-0.609240	147.870413	3.058712	0.005316	0.6
387	-0.627622	147.705169	3.061708	0.006974	0.6
388	-0.626053	147.534781	3.064803	0.003518	0.6
389	-0.572591	147.366830	3.067860	0.004305	0.6
390	-0.605840	147.196776	3.070962	0.004278	0.6
391	-0.613202	148.106689	3.054438	0.001326	0.6
392	-0.611293	147.990444	3.056539	0.004170	0.6
393	-0.599706	147.836519	3.059326	0.006030	0.6
394	-0.649986	148.706738	3.043638	0.005405	0.6
395	-0.584165	148.536341	3.046697	0.008192	0.5
396	-0.563967	149.533054	3.028890	0.006719	0.5
397	-0.594444	149.362823	3.031917	0.007701	0.6
398	-0.598222	150.362823	3.014224	0.007542	0.6
399	-0.602557	151.311017	2.997637	0.005055	0.6
400	-0.623917	151.141789	3.000584	0.002297	0.6
401	-0.603259	152.121566	2.983602	0.004868	0.6
402	-0.615474	152.322671	2.980140	0.008748	0.6
403	-0.603041	152.152276	2.983073	0.006372	0.7
404	-0.596604	151.981879	2.986012	0.005389	0.7
405	-0.621568	152.895989	2.970315	0.005820	0.7
406	-0.605840	153.893454	2.953375	0.010453	0.6
407	-0.607339	154.890856	2.936627	0.005611	0.6
408	-0.592311	155.109919	2.932974	0.006799	0.6
409	-0.626547	154.939524	2.935815	0.003575	0.6
410	-0.587443	155.939505	2.919223	0.002371	0.6
411	-0.604807	155.778534	2.921881	0.002167	0.6
412	-0.598185	155.749382	2.922363	0.008994	0.6
413	-0.586345	155.585822	2.925070	0.004290	0.6
414	-0.603832	155.962879	2.918838	0.003747	0.6
415	-0.622531	156.502304	2.909967	0.009034	0.6
416	-0.609524	156.895976	2.903528	0.008535	0.6
417	-0.601694	157.895852	2.887299	0.002490	0.6
418	-0.572316	157.893390	2.887339	0.008619	0.5
419	-0.574090	158.819541	2.872468	0.006607	0.6
420	-0.597300	158.649144	2.875193	0.003579	0.5
421	-0.601492	158.482099	2.877869	0.004811	0.5
422	-0.626158	158.312231	2.880595	0.006532	0.6
423	-0.570585	158.244218	2.881688	0.003141	0.5
424	-0.641999	158.074635	2.884417	0.007084	0.6
425	-0.623896	158.032974	2.885088	0.009196	0.6
426	-0.598939	157.863621	2.887820	0.004862	0.6
427	-0.616402	158.863621	2.871764	0.007958	0.6
428	-0.590674	158.693226	2.874487	0.006099	0.6
429	-0.614755	158.522829	2.877216	0.004805	0.5
430	-0.614131	158.352432	2.879949	0.010735	0.6
431	-0.598491	158.182035	2.882688	0.004714	0.6
432	-0.573137	159.182035	2.866689	0.006742	0.6
433	-0.614843	160.179246	2.850911	0.006519	0.6
434	-0.600125	160.008848	2.853595	0.002939	0.6
435	-0.626754	160.913644	2.839402	0.002491	0.6
436	-0.610004	161.419882	2.831522	0.007514	0.5
437	-0.571804	161.508221	2.830151	0.004882	0.5
438	-0.599763	162.493063	2.814961	0.006552	0.6
439	-0.613614	162.403165	2.816341	0.004949	0.6
440	-0.599203	162.233904	2.818943	0.003544	0.6
441	-0.571835	162.063599	2.821565	0.003599	0.6
442	-0.591171	161.895692	2.824156	0.005908	0.5
443	-0.617273	162.895171	2.808806	0.008719	0.6
444	-0.624288	163.895149	2.793615	0.004693	0.6
445	-0.604084	163.724881	2.796190	0.009544	0.6
446	-0.573709	163.554483	2.798772	0.004089	0.7
447	-0.632699	164.551316	2.783736	0.003794	0.6
448	-0.629950	164.394933	2.786084	0.005946	0.7
449	-0.611892	164.229422	2.788574	0.005579	0.6
450	-0.639487	165.229410	2.773600	0.008501	0.6
451	-0.617172	165.059743	2.776129	0.006158	0.6
452	-0.614469	164.889346	2.778674	0.005184	0.5
453	-0.617864	165.889344	2.763806	0.006141	0.6
454	-0.600832	165.718967	2.766328	0.005238	0.7
455	-0.631415	165.548570	2.768855	0.007496	0.6
456	-0.567749	166.548503	2.754092	0.004043	0.6
457	-0.596191	166.378106	2.756597	0.005742	0.6
458	-0.586916	167.336645	2.742567	0.005371	0.6
459	-0.626151	167.175465	2.744916	0.007271	0.6
460	-0.587280	167.090759	2.746152	0.005829	0.6
461	-0.602802	166.929223	2.748513	0.005689	0.6
462	-0.589155	166.758826	2.751007	0.003704	0.6
463	-0.586542	167.703074	2.737242	0.006543	0.6
464	-0.585480	168.165271	2.730553	0.007566	0.6
465	-0.636216	167.994873	2.733015	0.008141	0.6
466	-0.621960	168.920779	2.719691	0.007662	0.6
467	-0.614735	168.750382	2.722134	0.012492	0.6
468	-0.621993	169.750382	2.707863	0.004064	0.6
469	-0.650175	169.579987	2.710284	0.007132	0.6
470	-0.583814	170.579954	2.696137	0.012421	0.7
471	-0.593282	170.409557	2.698538	0.004116	0.6
472	-0.594388	170.468357	2.697709	0.005023	0.5
473	-0.579637	170.298091	2.700110	0.002297	0.6
474	-0.619457	170.137555	2.702378	0.005583	0.6
475	-0.624604	169.970780	2.704738	0.004015	0.5
476	-0.593756	170.970690	2.690650	0.008909	0.7
477	-0.624238	170.800292	2.693040	0.004002	0.6
478	-0.583396	170.630226	2.695430	0.005805	0.7
479	-0.594675	171.629030	2.681454	0.005601	0.6
480	-0.572599	172.619725	2.667734	0.005045	0.6
481	-0.581401	172.450154	2.670072	0.006305	0.6
482	-0.622803	173.439087	2.656492	0.008133	0.7
483	-0.581936	174.391358	2.643545	0.003449	0.6
484	-0.572875	175.390914	2.630091	0.005973	0.6
485	-0.631438	176.383833	2.616860	0.004535	0.6
486	-0.589017	177.382489	2.603687	0.005274	0.6
487	-0.602698	178.358743	2.590937	0.007580	0.6
488	-0.605340	179.358332	2.578011	0.004544	0.6
489	-0.616934	180.358332	2.565207	0.004052	0.6
490	-0.625083	180.187969	2.567380	0.009277	0.6
491	-0.589497	181.187961	2.554682	0.004580	0.5
492	-0.626235	181.017564	2.556837	0.006683	0.6
493	-0.595048	181.972733	2.544804	0.003402	0.6
494	-0.614205	182.793981	2.534549	0.005505	0.6
495	-0.608922	182.625870	2.536642	0.003770	0.6
496	-0.585326	183.625647	2.524248	0.006845	0.6
497	-0.606445	183.481907	2.526022	0.003790	0.6
498	-0.602029	184.453490	2.514077	0.008789	0.7
499	-0.627376	184.283095	2.516164	0.004555	0.6
500	-0.568737	185.283042	2.503967	0.008762	0.6
501	-0.655209	185.112645	2.506037	0.009524	0.6
502	-0.569294	186.109695	2.493973	0.005323	0.6
503	-0.600922	187.109558	2.481990	0.008775	0.6
504	-0.615114	186.939183	2.484024	0.004227	0.6
505	-0.575005	187.093402	2.482183	0.005512	0.6
506	-0.595033	186.923007	2.484217	0.004050	0.6
507	-0.595109	186.765134	2.486105	0.004748	0.7
508	-0.629595	187.758831	2.474271	0.005516	0.6
509	-0.588260	188.431433	2.466325	0.005569	0.6
510	-0.601682	189.431414	2.454604	0.007443	0.7
511	-0.603947	189.274851	2.456432	0.006391	0.5
512	-0.605848	190.274851	2.444805	0.008569	0.6
513	-0.587580	190.125781	2.446532	0.007618	0.6
514	-0.621794	191.125781	2.434998	0.005941	0.6
