1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
68	-1.553366	0.000000	145.398283	0.000821	0.5
69	-1.568629	0.000000	145.398283	0.001381	0.5
70	-1.550468	0.000000	145.398283	0.001644	0.5
71	-1.572795	0.000000	145.398283	0.001117	0.6
72	-1.566381	0.000000	145.398283	0.001372	0.5
73	-1.535930	0.000000	145.398283	0.001258	0.5
74	-1.548119	0.000000	145.398283	0.001382	0.5
75	-1.583764	0.999334	138.793472	0.001047	0.5
76	-1.586399	0.919014	139.302069	0.001003	0.5
77	-1.535580	0.838793	139.813768	0.001419	0.5
78	-1.570279	0.758473	140.329884	0.001423	0.5
79	-1.572212	0.678170	140.849711	0.001091	0.6
80	-1.528955	0.597851	141.373507	0.000799	0.7
81	-1.564223	0.517531	141.901225	0.001852	0.7
82	-1.545822	1.517531	135.599414	0.001037	0.6
83	-1.548671	1.465964	135.910658	0.000936	0.6
84	-1.572129	1.385644	136.398309	0.001074	0.6
85	-1.550087	1.305323	136.889473	0.000748	0.5
86	-1.558173	2.304245	131.021793	0.000996	0.5
87	-1.563337	2.223947	131.474808	0.001385	0.6
88	-1.537381	2.143626	131.931094	0.001300	0.5
89	-1.549100	3.143626	126.466667	0.000999	0.5
90	-1.586852	3.063330	126.888672	0.000967	0.5
91	-1.558529	3.779500	123.221371	0.000956	0.6
92	-1.546523	3.699179	123.622081	0.000869	0.5
93	-1.582503	3.618859	124.025404	0.001133	0.5
94	-1.574980	3.538646	124.430822	0.000478	0.5
95	-1.571927	3.467115	124.794605	0.000960	0.5
96	-1.545396	4.334971	120.519735	0.000815	0.5
97	-1.533579	5.207773	116.506042	0.000689	0.5
98	-1.566742	5.131483	116.846180	0.001219	0.5
99	-1.542777	6.130334	112.544280	0.000619	0.5
100	-1.568131	6.050015	112.878456	0.000981	0.6
101	-1.575108	5.971742	113.206033	0.001466	0.6
102	-1.579266	6.971742	109.158876	0.001170	0.6
103	-1.545253	6.891422	109.473227	0.000828	0.6
104	-1.557839	6.812336	109.784518	0.000912	0.5
105	-1.539069	7.812330	105.974212	0.000967	0.6
106	-1.552829	8.803928	102.448373	0.001162	0.6
107	-1.588918	8.733116	102.692364	0.000916	0.6
108	-1.546215	8.694285	102.826653	0.000936	0.5
109	-1.542339	8.671798	102.904579	0.000697	0.6
110	-1.553343	9.236231	100.983617	0.000757	0.5
111	-1.579501	9.155986	101.252334	0.000883	0.5
112	-1.546964	9.620332	99.716880	0.000827	0.5
113	-1.564192	9.540046	99.979021	0.000806	0.5
114	-1.539446	9.459726	100.242659	0.000998	0.5
115	-1.587016	9.379655	100.506868	0.000398	0.5
116	-1.561321	9.354787	100.589208	0.000828	0.5
117	-1.577505	10.010172	98.463301	0.000917	0.5
118	-1.555663	9.934413	98.704442	0.000469	0.5
119	-1.571838	10.929720	95.627646	0.000898	0.5
120	-1.558234	10.849520	95.868446	0.000694	0.5
121	-1.575410	10.769582	96.109667	0.000571	0.5
122	-1.559919	10.689431	96.352755	0.000294	0.5
123	-1.569653	10.617833	96.570944	0.000459	0.7
124	-1.564469	10.565297	96.731670	0.001171	0.6
125	-1.588488	11.563465	93.766554	0.001128	0.6
126	-1.562996	11.483165	93.998350	0.000432	0.5
127	-1.574918	12.475680	91.211408	0.000354	0.6
128	-1.560396	12.396611	91.427360	0.001058	0.6
129	-1.572902	13.273639	89.087825	0.000609	0.7
130	-1.561079	13.455686	88.617127	0.000561	0.6
131	-1.567037	14.403283	86.245221	0.000378	0.5
132	-1.573348	15.376620	83.937539	0.000839	0.5
133	-1.547426	15.296667	84.122433	0.000947	0.5
134	-1.561716	16.296667	81.866939	0.001075	0.5
135	-1.577707	16.216347	82.043624	0.000867	0.5
136	-1.559147	16.136159	82.220779	0.000665	0.6
137	-1.528762	17.134570	80.068136	0.000432	0.5
138	-1.560994	17.250929	79.824569	0.000396	0.5
139	-1.539897	17.171409	79.990863	0.000929	0.5
140	-1.534541	17.091290	80.159111	0.000918	0.5
141	-1.580991	18.090164	78.110799	0.001245	0.5
142	-1.568409	18.009843	78.271628	0.000903	0.5
143	-1.556253	19.009843	76.315318	0.000853	0.5
144	-1.569846	20.009843	74.454416	0.000413	0.6
145	-1.574836	21.004517	72.691323	0.000679	0.6
146	-1.566714	20.924281	72.830443	0.000956	0.6
147	-1.546371	21.924281	71.133724	0.000880	0.6
148	-1.562446	21.858155	71.243476	0.000613	0.6
149	-1.573672	21.777836	71.377241	0.000555	0.6
150	-1.559850	22.446711	70.278367	0.000440	0.6
151	-1.548520	22.394371	70.363134	0.000527	0.7
152	-1.577898	22.316828	70.489093	0.000725	0.6
153	-1.557085	22.774714	69.751773	0.000713	0.6
154	-1.560708	22.694394	69.879993	0.000703	0.6
155	-1.585913	22.614088	70.008662	0.000771	0.6
156	-1.555093	22.533784	70.137803	0.000623	0.5
157	-1.541539	22.453480	70.267420	0.000945	0.6
158	-1.576593	23.453479	68.686726	0.001171	0.5
159	-1.521097	24.453282	67.175874	0.000838	0.5
160	-1.561696	24.372962	67.294790	0.000730	0.5
161	-1.571320	24.292641	67.414129	0.001057	0.5
162	-1.557197	25.292641	65.957869	0.000729	0.5
163	-1.565764	26.292641	64.563193	0.000331	0.5
164	-1.550802	26.217252	64.666277	0.000991	0.5
165	-1.566193	27.214969	63.328133	0.000580	0.5
166	-1.543445	28.070057	62.224586	0.000529	0.6
167	-1.564845	28.347177	61.875150	0.000491	0.6
168	-1.571797	28.267734	61.974922	0.001443	0.6
169	-1.561568	29.267721	60.742041	0.000755	0.6
170	-1.562671	30.266958	59.558126	0.000372	0.6
171	-1.543836	30.322349	59.493846	0.000671	0.7
172	-1.597332	30.244286	59.584476	0.000613	0.5
173	-1.579306	30.163967	59.678015	0.000719	0.6
174	-1.601591	31.141969	58.558662	0.000669	0.7
175	-1.576083	31.072796	58.636451	0.000438	0.6
176	-1.587177	31.007188	58.710422	0.000570	0.6
177	-1.550428	30.933011	58.794279	0.000567	0.6
178	-1.558840	30.889039	58.844103	0.001007	0.5
179	-1.575418	30.808745	58.935301	0.000560	0.5
180	-1.529794	30.930898	58.796671	0.000713	0.6
181	-1.564273	30.850602	58.887725	0.000306	0.6
182	-1.549629	31.781384	57.849259	0.000965	0.5
183	-1.561374	31.701112	57.937372	0.000942	0.6
184	-1.560483	32.698861	56.860870	0.000880	0.6
185	-1.561212	32.668605	56.892925	0.000321	0.5
186	-1.573565	32.602186	56.963422	0.000845	0.5
187	-1.561263	32.532880	57.037169	0.000379	0.6
188	-1.536718	32.452562	57.122874	0.000642	0.6
189	-1.563085	32.393332	57.186241	0.000482	0.6
190	-1.553737	33.293762	56.237841	0.000801	0.6
191	-1.568479	34.270430	55.244078	0.000980	0.7
192	-1.555431	35.270430	54.262318	0.000428	0.6
193	-1.573946	36.228196	53.354188	0.000401	0.6
194	-1.522864	36.710404	52.908379	0.000529	0.6
195	-1.570633	36.636178	52.976517	0.000414	0.5
196	-1.568922	36.556209	53.050122	0.000793	0.8
197	-1.585584	36.487202	53.113803	0.000953	0.6
198	-1.570149	36.406882	53.188117	0.000968	0.6
199	-1.560717	37.406882	52.277469	0.000472	0.7
200	-1.570759	38.406094	51.398160	0.000385	0.6
201	-1.549709	38.330608	51.463554	0.000413	0.7
202	-1.559403	38.919076	50.958128	0.000349	0.6
203	-1.578827	38.843210	51.022730	0.000371	0.6
204	-1.568691	38.823893	51.039205	0.000383	0.6
205	-1.559960	39.441813	50.517412	0.000589	0.5
206	-1.545494	39.362095	50.584128	0.000622	0.6
207	-1.570019	40.361894	49.759936	0.000627	0.6
208	-1.581229	41.358424	48.964739	0.000618	0.6
209	-1.556528	41.716111	48.685480	0.000427	0.6
210	-1.567767	41.674409	48.717874	0.000533	0.6
211	-1.547375	41.627911	48.754044	0.000659	0.6
212	-1.550525	41.671210	48.720361	0.001206	0.6
213	-1.578999	41.590890	48.782881	0.000645	0.6
214	-1.527580	42.590890	48.015745	0.000649	0.5
215	-1.586250	42.570055	48.031482	0.000821	0.6
216	-1.533562	43.570054	47.287617	0.000647	0.5
217	-1.570188	43.516486	47.326879	0.000916	0.5
218	-1.579847	44.306346	46.754475	0.000654	0.6
219	-1.526336	44.236808	46.804312	0.000934	0.6
220	-1.562913	45.236803	46.097695	0.001116	0.5
221	-1.563154	45.156483	46.153662	0.000983	0.6
222	-1.555350	46.156483	45.466407	0.000838	0.6
223	-1.570513	46.076162	45.520850	0.000341	0.6
224	-1.578720	47.071644	44.855152	0.000501	0.6
225	-1.529921	47.263281	44.729229	0.000521	0.6
226	-1.547086	47.212004	44.762854	0.000725	0.6
227	-1.548097	47.146754	44.805714	0.001119	0.6
228	-1.571108	48.146705	44.157765	0.000739	0.6
229	-1.559874	49.146594	43.528328	0.000446	0.6
230	-1.566209	49.304188	43.430755	0.000681	0.7
231	-1.549513	49.231844	43.475491	0.000420	0.6
232	-1.580261	49.151572	43.525239	0.000471	0.6
233	-1.545886	49.080093	43.569633	0.001302	0.6
234	-1.557272	50.080088	42.956671	0.000934	0.6
235	-1.569781	51.080088	42.360713	0.001178	0.6
236	-1.512180	52.080088	41.781066	0.000708	0.5
237	-1.549276	53.080084	41.217069	0.000479	0.6
238	-1.570754	52.999781	41.261797	0.000772	0.6
239	-1.537547	53.846031	40.795268	0.000796	0.6
240	-1.531926	54.846029	40.257400	0.000726	0.6
241	-1.556903	55.827545	39.743089	0.000468	0.6
242	-1.547428	55.752050	39.782181	0.000755	0.5
243	-1.592774	56.608444	39.343193	0.000574	0.6
244	-1.581257	56.528142	39.383943	0.000934	0.6
245	-1.553124	57.528141	38.882417	0.000657	0.5
246	-1.583287	58.528139	38.393504	0.000840	0.6
247	-1.575509	58.821691	38.252308	0.000914	0.5
248	-1.573535	59.821691	37.779016	0.000238	0.5
249	-1.557186	59.849514	37.766015	0.000747	0.6
250	-1.559366	60.126039	37.637286	0.000565	0.6
251	-1.545929	60.995565	37.238160	0.000497	0.6
252	-1.530822	60.915448	37.274580	0.000580	0.6
253	-1.566446	61.226098	37.133757	0.000877	0.6
254	-1.555361	62.226087	36.687582	0.000350	0.5
255	-1.541996	62.172280	36.711317	0.000817	0.6
256	-1.568184	62.497115	36.568496	0.000505	0.6
257	-1.541177	63.497083	36.135732	0.000916	0.5
258	-1.542660	63.416785	36.170105	0.000526	0.6
259	-1.548498	64.416655	35.746705	0.000699	0.6
260	-1.577843	65.297281	35.381925	0.000769	0.5
261	-1.554010	66.297279	34.976622	0.001162	0.6
262	-1.582394	66.223819	35.006079	0.000836	0.5
263	-1.573556	67.223819	34.609292	0.000661	0.7
264	-1.550014	68.223716	34.221439	0.000731	0.6
265	-1.566372	68.844027	33.985163	0.000492	0.6
266	-1.540762	69.257744	33.829385	0.001021	0.5
267	-1.565898	69.177424	33.859516	0.001087	0.5
268	-1.548407	70.177424	33.488158	0.000525	0.6
269	-1.553257	70.109740	33.513035	0.000420	0.6
270	-1.575212	70.980825	33.195657	0.000846	0.6
271	-1.568912	70.900507	33.224669	0.000373	0.7
272	-1.548167	71.884431	32.872721	0.000272	0.6
273	-1.555343	71.824239	32.894037	0.001079	0.5
274	-1.540086	71.744096	32.922462	0.000817	0.6
275	-1.556094	72.744096	32.571267	0.001030	0.6
276	-1.561246	73.744087	32.227488	0.000513	0.6
277	-1.558317	74.744080	31.890890	0.000272	0.6
278	-1.574724	75.337316	31.694509	0.000594	0.6
279	-1.546568	75.295772	31.708183	0.000841	0.5
280	-1.596221	76.295740	31.382298	0.000380	0.6
281	-1.541051	77.284217	31.066676	0.000587	0.6
282	-1.554491	77.207300	31.091008	0.000226	0.6
283	-1.547247	77.222935	31.086059	0.000683	0.6
284	-1.582935	77.240909	31.080372	0.000843	0.6
285	-1.558917	78.240892	30.767196	0.001323	0.6
286	-1.544705	79.240890	30.460264	0.000482	0.7
287	-1.565761	80.240887	30.159395	0.000622	0.7
288	-1.570589	81.229972	29.867600	0.000786	0.6
289	-1.558556	82.229936	29.578280	0.000414	0.6
290	-1.538461	82.195507	29.588148	0.000886	0.5
291	-1.534041	83.195254	29.304252	0.000996	0.7
292	-1.576873	83.114933	29.326859	0.000887	0.6
293	-1.542823	84.091063	29.054459	0.000533	0.5
294	-1.566960	85.091058	28.780597	0.000638	0.6
295	-1.563959	85.018840	28.800201	0.001390	0.5
296	-1.531156	86.018840	28.531088	0.000511	0.6
297	-1.551310	85.938529	28.552515	0.000791	0.6
298	-1.555858	85.858209	28.573976	0.000451	0.5
299	-1.548803	85.780590	28.594747	0.000705	0.6
300	-1.562630	86.573695	28.383927	0.000768	0.6
301	-1.555921	87.573475	28.122559	0.000791	0.6
302	-1.566245	88.573474	27.865904	0.000319	0.6
303	-1.556829	88.655348	27.845098	0.000376	0.5
304	-1.562748	88.576928	27.865026	0.000901	0.6
305	-1.543051	89.576504	27.613135	0.000648	0.6
306	-1.543792	90.576414	27.365676	0.000667	0.5
307	-1.540060	90.496157	27.385374	0.001114	0.6
308	-1.571044	91.496157	27.141940	0.000562	0.6
309	-1.552532	91.415836	27.161333	0.000938	0.6
310	-1.540866	91.336318	27.180559	0.000555	0.6
311	-1.554760	91.256868	27.199796	0.000423	0.7
312	-1.552090	92.110521	26.994518	0.000876	0.6
313	-1.565910	92.030481	27.013633	0.000720	0.6
314	-1.592710	92.375757	26.931365	0.000436	0.5
315	-1.542160	92.623531	26.872637	0.000738	0.5
316	-1.560025	93.595903	26.644617	0.000667	0.6
317	-1.567456	93.515588	26.663304	0.000918	0.6
318	-1.544799	94.471554	26.442564	0.000570	0.6
319	-1.555735	95.471551	26.215534	0.000780	0.6
320	-1.531304	96.471545	25.992371	0.000705	0.7
321	-1.554514	96.391358	26.010125	0.000767	0.6
322	-1.585565	97.341138	25.801374	0.000761	0.6
323	-1.582099	98.341138	25.585175	0.001044	0.5
324	-1.563201	99.341136	25.372570	0.000948	0.6
325	-1.545234	100.341136	25.163469	0.001055	0.6
326	-1.562028	101.341121	24.957789	0.000269	0.5
327	-1.587841	101.265468	24.973232	0.000474	0.5
328	-1.567646	101.565370	24.912126	0.000649	0.6
329	-1.557718	102.439836	24.735645	0.000715	0.5
330	-1.533896	103.423094	24.540171	0.000670	0.6
331	-1.567589	104.417088	24.345677	0.000434	0.7
332	-1.559462	104.336851	24.361263	0.000591	0.6
333	-1.567887	104.257810	24.376635	0.000682	0.6
334	-1.547243	105.255149	24.184075	0.001091	0.6
335	-1.576082	105.190915	24.196385	0.000795	0.6
336	-1.581244	106.190915	24.006148	0.001312	0.6
337	-1.550995	107.190915	23.818879	0.000740	0.5
338	-1.558892	107.110603	23.833811	0.000562	0.6
339	-1.582496	107.035141	23.847859	0.000905	0.6
340	-1.582738	106.958868	23.862074	0.000382	0.6
341	-1.574036	106.878673	23.877038	0.000802	0.6
342	-1.542588	107.850747	23.696905	0.000716	0.5
343	-1.578650	107.770428	23.711686	0.000645	0.6
344	-1.566991	108.770425	23.528966	0.001041	0.6
345	-1.554076	109.770425	23.349041	0.000606	0.5
346	-1.573799	110.770366	23.171856	0.000919	0.6
347	-1.527984	110.690869	23.185844	0.000221	0.6
348	-1.567949	110.672094	23.189150	0.001190	0.6
349	-1.571523	111.622369	23.022994	0.000415	0.6
350	-1.567646	111.542055	23.036944	0.000398	0.6
351	-1.579640	112.476458	22.875674	0.000739	0.6
352	-1.549598	112.574751	22.858841	0.000259	0.5
353	-1.579025	112.505085	22.870769	0.000590	0.6
354	-1.549792	112.430654	22.883527	0.000842	0.7
355	-1.564294	113.430534	22.713322	0.000587	0.7
356	-1.540844	114.398114	22.551008	0.000562	0.8
357	-1.534025	115.220531	22.414859	0.000435	0.6
358	-1.571041	115.140301	22.428068	0.000444	0.6
359	-1.561435	115.079437	22.438100	0.000827	0.6
360	-1.555423	115.981726	22.290301	0.000700	0.6
361	-1.560170	115.907397	22.302403	0.000902	0.6
362	-1.553217	116.598196	22.190436	0.001284	0.6
363	-1.554804	117.598196	22.030330	0.001052	0.6
364	-1.561316	117.517897	22.043101	0.000507	0.6
365	-1.541265	117.438466	22.055748	0.000197	0.7
366	-1.554422	117.756239	22.005237	0.000545	0.6
367	-1.560389	117.684415	22.016634	0.000595	0.5
368	-1.554905	117.604444	22.029337	0.000685	0.6
369	-1.579731	117.525322	22.041919	0.000492	0.5
370	-1.579150	118.524776	21.884027	0.000443	0.6
371	-1.562289	118.827202	21.836695	0.000241	0.6
372	-1.561247	118.750275	21.848715	0.000216	0.5
373	-1.574821	118.917255	21.822640	0.000742	0.6
374	-1.580672	119.050995	21.801801	0.000807	0.5
375	-1.563945	120.049276	21.647498	0.000916	0.7
376	-1.543679	121.044381	21.495845	0.001212	0.6
377	-1.531242	120.964061	21.508007	0.000841	0.8
378	-1.576291	121.964061	21.357563	0.000684	0.7
379	-1.559565	122.730519	21.243672	0.001140	0.6
380	-1.589566	122.650198	21.255550	0.000872	0.6
381	-1.549429	123.650198	21.108605	0.000245	0.6
382	-1.552351	123.570979	21.120172	0.000589	0.6
383	-1.564695	123.491921	21.131728	0.000309	0.6
384	-1.587648	123.913590	21.070239	0.000625	0.6
385	-1.559191	124.892261	20.928896	0.000605	0.6
386	-1.557287	125.871430	20.789366	0.000488	0.6
387	-1.556949	125.794343	20.800284	0.000465	0.6
388	-1.548395	125.720926	20.810692	0.000546	0.6
389	-1.586203	126.615579	20.684564	0.000511	0.6
390	-1.580066	126.937513	20.639552	0.000689	0.6
391	-1.555660	126.972067	20.634732	0.000779	0.5
392	-1.562387	127.139545	20.611404	0.000748	0.6
393	-1.574827	127.059224	20.622585	0.000913	0.6
394	-1.556031	128.058935	20.484273	0.000989	0.5
395	-1.551843	128.939720	20.363943	0.000631	0.6
396	-1.533071	129.936730	20.229430	0.000821	0.6
397	-1.574466	130.936712	20.096288	0.000401	0.6
398	-1.580457	131.923547	19.966604	0.000381	0.8
399	-1.549300	132.294534	19.918283	0.000779	0.7
400	-1.545811	132.281783	19.919940	0.000728	0.8
401	-1.561867	132.976289	19.830092	0.000891	0.6
402	-1.544027	133.976274	19.702138	0.000390	0.6
403	-1.589238	134.754309	19.603721	0.000508	0.6
404	-1.565084	135.060176	19.565299	0.001309	0.6
405	-1.574994	136.059463	19.440815	0.000856	0.6
406	-1.539921	137.059463	19.317818	0.000548	0.6
407	-1.588583	136.979248	19.327627	0.000843	0.6
408	-1.555125	136.898928	19.337458	0.000422	0.7
409	-1.563118	137.046772	19.319369	0.000771	0.6
410	-1.565090	136.984412	19.326995	0.000495	0.6
411	-1.581813	137.965221	19.207748	0.000891	0.6
412	-1.573372	138.965211	19.087675	0.000841	0.6
413	-1.555578	139.962907	18.969364	0.001209	0.6
414	-1.558041	139.882635	18.978829	0.000900	0.6
415	-1.567088	139.802318	18.988308	0.000621	0.6
416	-1.568246	140.568158	18.898303	0.000518	0.6
417	-1.551280	140.488341	18.907643	0.001110	0.5
418	-1.579855	141.488216	18.791295	0.000386	0.7
419	-1.549114	142.287336	18.699331	0.000459	0.7
420	-1.566503	142.207774	18.708447	0.000574	0.7
421	-1.561226	142.166120	18.713223	0.000459	0.6
422	-1.572995	142.086562	18.722352	0.001198	0.5
423	-1.579442	142.798196	18.641011	0.000757	0.6
424	-1.567810	142.718014	18.650140	0.000848	0.5
425	-1.529068	142.637694	18.659295	0.000402	0.6
426	-1.547310	142.557463	18.668448	0.001090	0.6
427	-1.570598	142.480699	18.677214	0.000436	0.6
428	-1.575351	142.552365	18.669030	0.000728	0.6
429	-1.569629	142.472092	18.678197	0.000532	0.6
430	-1.545262	143.435161	18.568802	0.000454	0.5
431	-1.595780	143.358440	18.577470	0.000759	0.6
432	-1.535249	143.447900	18.567364	0.000689	0.6
433	-1.555941	144.446802	18.455261	0.000555	0.6
434	-1.559214	145.446602	18.344405	0.000569	0.5
435	-1.558908	146.042539	18.278960	0.000553	0.6
436	-1.562349	146.744794	18.202436	0.000953	0.6
437	-1.544080	146.664474	18.211156	0.001070	0.6
438	-1.559988	146.584551	18.219841	0.000666	0.6
439	-1.572605	146.504232	18.228578	0.000777	0.6
440	-1.565880	146.424090	18.237304	0.000728	0.6
441	-1.546072	146.343791	18.246055	0.000625	0.8
442	-1.586110	146.998738	18.174922	0.000592	0.6
443	-1.546356	146.919835	18.183462	0.000679	0.7
444	-1.550548	146.839516	18.192164	0.001093	0.6
445	-1.519129	146.795527	18.196933	0.000865	0.6
446	-1.567090	146.719411	18.205191	0.001241	0.6
447	-1.557207	146.639091	18.213914	0.000366	0.6
448	-1.574902	147.639077	18.105910	0.000936	0.6
449	-1.539557	147.558769	18.114536	0.000189	0.5
450	-1.558999	148.120490	18.054370	0.000857	0.6
451	-1.575998	148.041189	18.062840	0.000697	0.6
452	-1.554223	149.041189	17.956614	0.000282	0.5
453	-1.537843	149.763945	17.880613	0.001220	0.6
454	-1.565770	150.153055	17.839962	0.000637	0.5
455	-1.560110	151.152909	17.736348	0.000728	0.6
456	-1.583365	151.072589	17.744627	0.000286	0.5
457	-1.566536	150.993616	17.752775	0.000704	0.6
458	-1.511569	151.781570	17.671815	0.000486	0.6
459	-1.535420	151.778669	17.672112	0.000277	0.8
460	-1.551420	151.703515	17.679802	0.000817	0.7
461	-1.543472	151.626206	17.687720	0.000770	0.6
462	-1.575970	152.525624	17.596041	0.000956	0.8
463	-1.552426	152.445315	17.604188	0.000963	0.6
464	-1.536916	153.445315	17.503273	0.000653	0.6
465	-1.551818	154.445314	17.403508	0.000780	0.7
466	-1.546816	155.429871	17.306389	0.001040	0.8
467	-1.543933	155.697257	17.280200	0.001010	0.7
468	-1.531788	156.697220	17.182958	0.000295	0.6
469	-1.562993	156.632517	17.189217	0.000988	0.6
470	-1.568770	156.552205	17.196993	0.000626	0.6
471	-1.555317	157.552204	17.100679	0.000535	0.5
472	-1.552990	157.789744	17.077959	0.000311	0.5
473	-1.557781	158.008528	17.057087	0.001272	0.6
474	-1.526188	158.995698	16.963538	0.000678	0.6
475	-1.536914	159.963579	16.872809	0.000858	0.7
476	-1.551528	159.972491	16.871978	0.000488	0.6
477	-1.554478	159.908814	16.877917	0.000314	0.6
478	-1.600273	160.474244	16.825330	0.000664	0.6
479	-1.540948	160.838566	16.791619	0.000990	0.6
480	-1.567247	161.528084	16.728187	0.000507	0.7
481	-1.555061	162.528077	16.637040	0.000827	0.7
482	-1.564888	162.457424	16.643447	0.000249	0.7
483	-1.560394	162.599341	16.630582	0.000669	0.6
484	-1.544831	163.255455	16.571363	0.000895	0.6
485	-1.570140	163.180892	16.578071	0.000342	0.8
486	-1.550370	164.019472	16.502933	0.000572	0.7
487	-1.530717	164.820550	16.431788	0.000429	0.6
488	-1.556678	164.751354	16.437910	0.000796	0.7
489	-1.566345	164.817559	16.432053	0.000923	0.6
490	-1.546486	165.817559	16.344095	0.000648	0.6
491	-1.579536	166.817494	16.257080	0.000555	0.6
492	-1.572739	167.813212	16.171347	0.001081	0.5
493	-1.542267	168.813196	16.086152	0.000598	0.6
494	-1.553189	169.813018	16.001864	0.000720	0.6
495	-1.538610	170.809153	15.918760	0.000690	0.6
496	-1.556971	171.536514	15.858623	0.000934	0.6
497	-1.555214	171.456194	15.865241	0.000375	0.7
498	-1.565786	172.455386	15.783298	0.001607	0.8
499	-1.558372	172.375068	15.789853	0.000903	0.6
500	-1.546524	173.375068	15.708619	0.000607	0.6
501	-1.541556	174.374957	15.628226	0.000517	0.6
502	-1.543819	174.305507	15.633783	0.000738	0.7
503	-1.588956	174.280917	15.635752	0.000556	0.7
504	-1.577706	174.200600	15.642185	0.000857	0.5
505	-1.560312	174.120297	15.648623	0.000578	0.6
506	-1.535308	174.998164	15.578533	0.000472	0.6
507	-1.556649	175.985377	15.500460	0.000782	0.6
508	-1.550828	176.595463	15.452602	0.000470	0.6
509	-1.533536	176.844946	15.433116	0.000561	0.6
510	-1.566118	177.790384	15.359717	0.001392	0.6
511	-1.582319	178.790149	15.282855	0.001066	0.6
512	-1.536130	179.790149	15.206742	0.000688	0.6
513	-1.596191	179.744653	15.210188	0.000868	0.6
514	-1.556631	179.664337	15.216276	0.000446	0.6
